,hotel,office,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9
416,-200.7188582,-121.943014,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254
417,-225.0138768,-113.5937937,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829
418,-217.5943099,-111.6672003,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701
419,-217.6431852,-113.5937937,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346
420,-217.6815425,-113.0511831,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939
421,-199.6357434,-115.2292607,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598
422,-191.3321001,-111.6672003,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211
423,-199.6887834,-111.6672003,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194
424,-220.9898741,-114.610452,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346
425,-195.2825176,-103.7418163,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395
426,-248.9453352,-66.11390362,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287
427,-251.7150954,-63.54511241,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677
428,-277.0301194,-47.46261634,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021
429,-257.3525405,-46.17822074,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486
430,-195.2509414,-26.80416012,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387
431,-130.6205184,-24.12374411,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038
432,-90.41122174,-24.12374411,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984
433,-83.05979616,-24.12374411,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097
434,-75.15766095,-24.12374411,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818
435,-75.15766095,-24.12374411,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207
436,-75.15766095,-24.12374411,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275
437,-95.40940174,-26.80416012,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251
438,-180.6655456,-30.09572467,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585
439,-234.6545745,-52.05585025,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726
440,-200.7188582,-121.9566958,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254
441,-225.0137521,-113.5937937,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829
442,-217.5980741,-111.6672003,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701
443,-217.6510306,-113.6153714,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346
444,-217.6894304,-113.13909,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939
445,-199.6452643,-115.2995974,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598
446,-191.3435226,-111.6835806,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211
447,-199.698295,-111.6807539,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194
448,-220.998604,-114.6423808,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346
449,-195.2825176,-103.7746854,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395
450,-248.9684557,-66.11390362,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287
451,-251.715098,-63.54511241,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677
452,-277.0301194,-47.46261634,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021
453,-257.3527554,-46.17822074,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486
454,-195.2698598,-26.80416012,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387
455,-130.6258661,-24.12374411,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038
456,-90.41122174,-24.12374411,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984
457,-83.05979616,-24.12374411,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097
458,-75.15766095,-24.12374411,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818
459,-75.15766095,-24.12374411,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207
460,-75.15766095,-24.12374411,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275
461,-95.40940174,-26.80416012,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251
462,-180.6655456,-30.09572467,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585
463,-234.6548039,-52.05585025,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726
464,-200.7188582,-121.9733087,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254
465,-224.9628002,-113.5937937,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829
466,-217.5650981,-111.6672003,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701
467,-217.6488012,-113.5937937,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346
468,-217.6885228,-113.085371,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939
469,-199.6440889,-115.2746325,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598
470,-191.3426427,-111.6735737,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211
471,-199.6983242,-111.6793652,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194
472,-220.9960088,-114.6436256,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346
473,-195.2825176,-103.7708367,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395
474,-248.9453352,-66.11390362,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287
475,-251.7150954,-63.54511241,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677
476,-277.0301194,-47.46261634,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021
477,-257.3525405,-46.17822074,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486
478,-195.2355437,-26.80416012,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387
479,-130.6168909,-24.12374411,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038
480,-92.61406027,-18.76291208,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523
481,-92.61406027,-18.76291208,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994
482,-75.15766095,-18.76291208,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418
483,-75.15766095,-18.76291208,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474
484,-75.15766095,-18.76291208,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143
485,-80.15584095,-18.76291208,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943
486,-147.3744342,-30.09572467,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362
487,-189.3710028,-35.23330708,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088
488,-238.5885177,-61.3952694,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555
489,-243.9884697,-63.64296171,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888
490,-231.2293077,-62.679665,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993
491,-222.3607427,-64.92735731,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106
492,-222.3939882,-63.64296171,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445
493,-204.3855508,-61.0741705,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631
494,-196.0886941,-32.66451588,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783
495,-204.4463549,-31.38012027,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913
496,-225.7425334,-31.70121917,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265
497,-192.71502,-23.98107004,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325
498,-258.8581086,-18.76291208,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602
499,-248.5771465,-18.76291208,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525
500,-259.8843687,-18.76291208,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391
501,-254.2145916,-18.76291208,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344
502,-205.1483171,-18.76291208,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599
503,-135.0225679,-18.76291208,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883
504,-101.8098151,-18.76291208,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523,-0.637703523
505,-101.8098151,-18.76291208,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994,-0.523597994
506,-84.35341579,-18.76291208,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418,-0.478879418
507,-84.35341579,-18.76291208,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474,-0.465607474
508,-84.35341579,-18.76291208,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143,-0.46443143
509,-89.35159579,-18.95441822,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943,-0.517138943
510,-146.988086,-19.3374305,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362,-0.721931362
511,-198.6006454,-19.72044279,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088,-0.997424088
512,-238.5885177,-19.3374305,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555,-0.986366555
513,-234.755267,-18.76291208,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888,-0.855918888
514,-231.1757295,-18.76291208,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993,-0.85757993
515,-226.9280235,-18.76291208,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106,-0.875498106
516,-227.0245802,-18.76291208,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445,-0.855906445
517,-199.7844219,-18.76291208,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631,-0.829067631
518,-191.4833148,-18.76291208,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783,-0.825263783
519,-199.8373203,-18.76291208,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913,-0.886860913
520,-221.1347264,-18.76291208,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265,-1.119716265
521,-188.1171426,-18.76291208,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325,-1.547808325
522,-249.6623538,-18.76291208,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602,-1.800936602
523,-248.5771465,-18.76291208,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525,-1.783831525
524,-269.0801236,-18.76291208,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391,-1.652271391
525,-245.0188368,-18.76291208,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344,-1.507004344
526,-195.9525622,-18.76291208,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599,-1.216902599
527,-135.0225679,-18.76291208,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883,-0.923671883
528,-90.41122174,-24.12374411,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984
529,-83.05979616,-24.12374411,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097
530,-75.15766095,-24.69826253,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818
531,-75.15766095,-24.69826253,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207
532,-75.15766095,-24.69826253,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275
533,-95.40940174,-27.37867854,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251
534,-179.7383099,-30.09572467,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585
535,-234.6440952,-52.05585025,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726
536,-200.7188582,-121.9423651,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254
537,-224.9769256,-113.5937937,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829
538,-217.5854618,-111.6672003,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701
539,-217.6338785,-113.5937937,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346
540,-217.6704684,-113.0494452,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939
541,-199.6233281,-115.1992882,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598
542,-191.3197419,-111.6672003,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211
543,-199.6774931,-111.6672003,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194
544,-220.9795624,-114.5570904,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346
545,-195.2825176,-103.630182,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395
546,-248.9453352,-66.11390362,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287
547,-251.7150954,-63.54511241,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677
548,-277.0301194,-47.46261634,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021
549,-257.3525405,-46.17822074,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486
550,-195.2355437,-26.80416012,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387
551,-130.6168909,-24.12374411,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038
552,-90.41122174,-24.12374411,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984
553,-83.05979616,-24.12374411,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097
554,-75.15766095,-24.12374411,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818,-0.47626818
555,-75.15766095,-24.12374411,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207,-0.46424207
556,-75.15766095,-24.12374411,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275,-0.461760275
557,-95.40940174,-26.80416012,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251,-0.513042251
558,-180.2019277,-30.09572467,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585,-0.71130585
559,-234.6453039,-52.05585025,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726,-0.976262726
560,-200.7188582,-121.9423651,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254,-0.953929254
561,-224.9100449,-113.5937937,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829,-0.810887829
562,-217.4906398,-111.6672003,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701,-0.806663701
563,-217.4897357,-113.5937937,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346,-0.823009346
564,-217.5856321,-113.0494452,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939,-0.808095939
565,-199.5879461,-115.2031155,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598,-0.785479598
566,-191.2835853,-111.6672003,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211,-0.786138211
567,-199.6393809,-111.6672003,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194,-0.84980194
568,-220.961144,-114.5969716,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346,-1.083798346
569,-195.2825176,-103.7308577,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395,-1.512456395
570,-248.9453352,-66.11390362,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287,-1.766626287
571,-251.7150954,-63.54511241,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677,-1.74958677
572,-277.0301194,-47.46261634,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021,-1.617416021
573,-257.3525405,-46.17822074,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486,-1.471397486
574,-195.2355437,-26.80416012,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387,-1.188609387
575,-130.6168909,-24.12374411,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038,-0.908137038
576,-90.41122174,-24.12374411,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984,-0.63112984
577,-83.05979616,-24.12374411,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097,-0.51965097
