,hotel,office,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9
5615,-97.76222129,-0.860318669,-0.463271842,-0.463271842,-0.463271842,-0.463271842,-0.463271842,-0.463271842,-0.463271842,-0.463271842,-0.463271842,-0.463271842
5616,-80.4392327,-0.0156,-0.70786721,-0.70786721,-0.70786721,-0.70786721,-0.70786721,-0.70786721,-0.70786721,-0.70786721,-0.70786721,-0.70786721
5617,-88.91174288,-0.0156,-0.921637258,-0.921637258,-0.921637258,-0.921637258,-0.921637258,-0.921637258,-0.921637258,-0.921637258,-0.921637258,-0.921637258
5618,-82.67881564,-0.860318665,-1.097603124,-1.097603124,-1.097603124,-1.097603124,-1.097603124,-1.097603124,-1.097603124,-1.097603124,-1.097603124,-1.097603124
5619,-100.7132018,-0.0156,-1.257445002,-1.257445002,-1.257445002,-1.257445002,-1.257445002,-1.257445002,-1.257445002,-1.257445002,-1.257445002,-1.257445002
5620,-153.6797551,-0.86041324,-1.419408537,-1.419408537,-1.419408537,-1.419408537,-1.419408537,-1.419408537,-1.419408537,-1.419408537,-1.419408537,-1.419408537
5621,-245.3689774,-19.51803288,-1.839803429,-1.839803429,-1.839803429,-1.839803429,-1.839803429,-1.839803429,-1.839803429,-1.839803429,-1.839803429,-1.839803429
5622,-324.6179502,-19.83201024,-1.681441656,-1.681441656,-1.681441656,-1.681441656,-1.681441656,-1.681441656,-1.681441656,-1.681441656,-1.681441656,-1.681441656
5623,-247.7241544,-9.263262151,-1.611017352,-1.611017352,-1.611017352,-1.611017352,-1.611017352,-1.611017352,-1.611017352,-1.611017352,-1.611017352,-1.611017352
5624,-186.40014,-5.03639212,-1.539574691,-1.539574691,-1.539574691,-1.539574691,-1.539574691,-1.539574691,-1.539574691,-1.539574691,-1.539574691,-1.539574691
5625,-148.3267585,-4.356260273,-1.604643591,-1.604643591,-1.604643591,-1.604643591,-1.604643591,-1.604643591,-1.604643591,-1.604643591,-1.604643591,-1.604643591
5626,-110.1253279,-2.337274435,-1.021516992,-1.021516992,-1.021516992,-1.021516992,-1.021516992,-1.021516992,-1.021516992,-1.021516992,-1.021516992,-1.021516992
5627,-106.8499612,-3.469464672,-0.790675598,-0.790675598,-0.790675598,-0.790675598,-0.790675598,-0.790675598,-0.790675598,-0.790675598,-0.790675598,-0.790675598
5628,-111.1161327,-2.109579665,-0.667872412,-0.667872412,-0.667872412,-0.667872412,-0.667872412,-0.667872412,-0.667872412,-0.667872412,-0.667872412,-0.667872412
5629,-107.0364783,-2.000531982,-0.574950104,-0.574950104,-0.574950104,-0.574950104,-0.574950104,-0.574950104,-0.574950104,-0.574950104,-0.574950104,-0.574950104
5630,-111.5653737,-1.156041451,-0.511665077,-0.511665077,-0.511665077,-0.511665077,-0.511665077,-0.511665077,-0.511665077,-0.511665077,-0.511665077,-0.511665077
5631,-77.48772227,-1.807451979,-0.503492908,-0.503492908,-0.503492908,-0.503492908,-0.503492908,-0.503492908,-0.503492908,-0.503492908,-0.503492908,-0.503492908
5632,-122.978104,-0.861005847,-0.639606094,-0.639606094,-0.639606094,-0.639606094,-0.639606094,-0.639606094,-0.639606094,-0.639606094,-0.639606094,-0.639606094
5633,-219.9874737,-1.202761165,-0.681931007,-0.681931007,-0.681931007,-0.681931007,-0.681931007,-0.681931007,-0.681931007,-0.681931007,-0.681931007,-0.681931007
5634,-163.3983558,-3.277215715,-0.694992841,-0.694992841,-0.694992841,-0.694992841,-0.694992841,-0.694992841,-0.694992841,-0.694992841,-0.694992841,-0.694992841
5635,-164.8115913,-9.600518457,-0.643869237,-0.643869237,-0.643869237,-0.643869237,-0.643869237,-0.643869237,-0.643869237,-0.643869237,-0.643869237,-0.643869237
5636,-248.2611332,-12.56110357,-0.582043516,-0.582043516,-0.582043516,-0.582043516,-0.582043516,-0.582043516,-0.582043516,-0.582043516,-0.582043516,-0.582043516
5637,-193.6761455,-0.0156,-0.483981624,-0.483981624,-0.483981624,-0.483981624,-0.483981624,-0.483981624,-0.483981624,-0.483981624,-0.483981624,-0.483981624
5638,-122.8690143,-0.860318374,-0.448082311,-0.448082311,-0.448082311,-0.448082311,-0.448082311,-0.448082311,-0.448082311,-0.448082311,-0.448082311,-0.448082311
5639,-90.01320697,-0.0156,-0.597921214,-0.597921214,-0.597921214,-0.597921214,-0.597921214,-0.597921214,-0.597921214,-0.597921214,-0.597921214,-0.597921214
5640,-69.93771581,-0.0156,-0.784227237,-0.784227237,-0.784227237,-0.784227237,-0.784227237,-0.784227237,-0.784227237,-0.784227237,-0.784227237,-0.784227237
5641,-86.79612541,-0.860317948,-1.079559588,-1.079559588,-1.079559588,-1.079559588,-1.079559588,-1.079559588,-1.079559588,-1.079559588,-1.079559588,-1.079559588
5642,-83.00925302,-0.0156,-1.227789207,-1.227789207,-1.227789207,-1.227789207,-1.227789207,-1.227789207,-1.227789207,-1.227789207,-1.227789207,-1.227789207
5643,-100.26743,-0.860316027,-1.372933293,-1.372933293,-1.372933293,-1.372933293,-1.372933293,-1.372933293,-1.372933293,-1.372933293,-1.372933293,-1.372933293
5644,-150.6233155,-0.0156,-1.578038517,-1.578038517,-1.578038517,-1.578038517,-1.578038517,-1.578038517,-1.578038517,-1.578038517,-1.578038517,-1.578038517
5645,-250.6024614,-19.16942939,-1.815210765,-1.815210765,-1.815210765,-1.815210765,-1.815210765,-1.815210765,-1.815210765,-1.815210765,-1.815210765,-1.815210765
5646,-325.2094125,-14.10500197,-1.757065623,-1.757065623,-1.757065623,-1.757065623,-1.757065623,-1.757065623,-1.757065623,-1.757065623,-1.757065623,-1.757065623
5647,-241.663267,-5.030518364,-1.624211752,-1.624211752,-1.624211752,-1.624211752,-1.624211752,-1.624211752,-1.624211752,-1.624211752,-1.624211752,-1.624211752
5648,-182.9573551,-3.589690951,-1.308071132,-1.308071132,-1.308071132,-1.308071132,-1.308071132,-1.308071132,-1.308071132,-1.308071132,-1.308071132,-1.308071132
5649,-144.2265462,-2.446734415,-1.092553046,-1.092553046,-1.092553046,-1.092553046,-1.092553046,-1.092553046,-1.092553046,-1.092553046,-1.092553046,-1.092553046
5650,-108.5997964,-1.92150024,-0.588198481,-0.588198481,-0.588198481,-0.588198481,-0.588198481,-0.588198481,-0.588198481,-0.588198481,-0.588198481,-0.588198481
5651,-107.9280583,-1.805454759,-0.525357666,-0.525357666,-0.525357666,-0.525357666,-0.525357666,-0.525357666,-0.525357666,-0.525357666,-0.525357666,-0.525357666
5652,-102.7887164,-1.707930245,-0.487634084,-0.487634084,-0.487634084,-0.487634084,-0.487634084,-0.487634084,-0.487634084,-0.487634084,-0.487634084,-0.487634084
5653,-107.2721643,-1.707130856,-0.449824786,-0.449824786,-0.449824786,-0.449824786,-0.449824786,-0.449824786,-0.449824786,-0.449824786,-0.449824786,-0.449824786
5654,-102.7394802,-1.706804612,-0.45401012,-0.45401012,-0.45401012,-0.45401012,-0.45401012,-0.45401012,-0.45401012,-0.45401012,-0.45401012,-0.45401012
5655,-80.74654825,-1.707223886,-0.495936241,-0.495936241,-0.495936241,-0.495936241,-0.495936241,-0.495936241,-0.495936241,-0.495936241,-0.495936241,-0.495936241
5656,-120.9120125,-0.860963811,-0.587312042,-0.587312042,-0.587312042,-0.587312042,-0.587312042,-0.587312042,-0.587312042,-0.587312042,-0.587312042,-0.587312042
5657,-216.7557047,-0.860781922,-0.671891469,-0.671891469,-0.671891469,-0.671891469,-0.671891469,-0.671891469,-0.671891469,-0.671891469,-0.671891469,-0.671891469
5658,-161.0696123,-0.860637074,-0.685226082,-0.685226082,-0.685226082,-0.685226082,-0.685226082,-0.685226082,-0.685226082,-0.685226082,-0.685226082,-0.685226082
5659,-160.9044004,-1.053688622,-0.634065956,-0.634065956,-0.634065956,-0.634065956,-0.634065956,-0.634065956,-0.634065956,-0.634065956,-0.634065956,-0.634065956
5660,-235.9308264,-1.068552654,-0.572306359,-0.572306359,-0.572306359,-0.572306359,-0.572306359,-0.572306359,-0.572306359,-0.572306359,-0.572306359,-0.572306359
5661,-178.3942913,-0.860318968,-0.474872293,-0.474872293,-0.474872293,-0.474872293,-0.474872293,-0.474872293,-0.474872293,-0.474872293,-0.474872293,-0.474872293
5662,-103.0260962,-0.0156,-0.370069896,-0.370069896,-0.370069896,-0.370069896,-0.370069896,-0.370069896,-0.370069896,-0.370069896,-0.370069896,-0.370069896
5663,-80.57275566,-0.0156,-0.259059126,-0.259059126,-0.259059126,-0.259059126,-0.259059126,-0.259059126,-0.259059126,-0.259059126,-0.259059126,-0.259059126
5664,-67.38816981,-0.860316199,-0.209588492,-0.209588492,-0.209588492,-0.209588492,-0.209588492,-0.209588492,-0.209588492,-0.209588492,-0.209588492,-0.209588492
5665,-67.66305469,-0.0156,-0.196792558,-0.196792558,-0.196792558,-0.196792558,-0.196792558,-0.196792558,-0.196792558,-0.196792558,-0.196792558,-0.196792558
5666,-76.44859425,-0.860317394,-0.202712446,-0.202712446,-0.202712446,-0.202712446,-0.202712446,-0.202712446,-0.202712446,-0.202712446,-0.202712446,-0.202712446
5667,-94.46522174,-0.0156,-0.391560725,-0.391560725,-0.391560725,-0.391560725,-0.391560725,-0.391560725,-0.391560725,-0.391560725,-0.391560725,-0.391560725
5668,-160.2996219,-0.860408162,-0.840005165,-0.840005165,-0.840005165,-0.840005165,-0.840005165,-0.840005165,-0.840005165,-0.840005165,-0.840005165,-0.840005165
5669,-257.5359248,-11.21745366,-1.262921542,-1.262921542,-1.262921542,-1.262921542,-1.262921542,-1.262921542,-1.262921542,-1.262921542,-1.262921542,-1.262921542
5670,-324.3384508,-9.58061453,-1.324008479,-1.324008479,-1.324008479,-1.324008479,-1.324008479,-1.324008479,-1.324008479,-1.324008479,-1.324008479,-1.324008479
5671,-243.3721666,-3.471939224,-1.306861073,-1.306861073,-1.306861073,-1.306861073,-1.306861073,-1.306861073,-1.306861073,-1.306861073,-1.306861073,-1.306861073
5672,-180.9385517,-1.463084019,-1.074610097,-1.074610097,-1.074610097,-1.074610097,-1.074610097,-1.074610097,-1.074610097,-1.074610097,-1.074610097,-1.074610097
5673,-144.6102211,-1.781876864,-0.916080413,-0.916080413,-0.916080413,-0.916080413,-0.916080413,-0.916080413,-0.916080413,-0.916080413,-0.916080413,-0.916080413
5674,-107.871891,-1.707533954,-0.587591883,-0.587591883,-0.587591883,-0.587591883,-0.587591883,-0.587591883,-0.587591883,-0.587591883,-0.587591883,-0.587591883
5675,-103.0756407,-2.554248068,-0.524132452,-0.524132452,-0.524132452,-0.524132452,-0.524132452,-0.524132452,-0.524132452,-0.524132452,-0.524132452,-0.524132452
5676,-107.0950743,-1.707990694,-0.486144236,-0.486144236,-0.486144236,-0.486144236,-0.486144236,-0.486144236,-0.486144236,-0.486144236,-0.486144236,-0.486144236
5677,-102.5375211,-1.706754212,-0.449031127,-0.449031127,-0.449031127,-0.449031127,-0.449031127,-0.449031127,-0.449031127,-0.449031127,-0.449031127,-0.449031127
5678,-107.1894823,-0.861148546,-0.452814969,-0.452814969,-0.452814969,-0.452814969,-0.452814969,-0.452814969,-0.452814969,-0.452814969,-0.452814969,-0.452814969
5679,-76.22110842,-1.707423299,-0.495289728,-0.495289728,-0.495289728,-0.495289728,-0.495289728,-0.495289728,-0.495289728,-0.495289728,-0.495289728,-0.495289728
5680,-120.5284312,-0.860932864,-0.588258762,-0.588258762,-0.588258762,-0.588258762,-0.588258762,-0.588258762,-0.588258762,-0.588258762,-0.588258762,-0.588258762
5681,-216.3395809,-0.860828861,-0.674012423,-0.674012423,-0.674012423,-0.674012423,-0.674012423,-0.674012423,-0.674012423,-0.674012423,-0.674012423,-0.674012423
5682,-160.7823459,-0.860693581,-0.687645944,-0.687645944,-0.687645944,-0.687645944,-0.687645944,-0.687645944,-0.687645944,-0.687645944,-0.687645944,-0.687645944
5683,-160.2632704,-0.999537254,-0.636419329,-0.636419329,-0.636419329,-0.636419329,-0.636419329,-0.636419329,-0.636419329,-0.636419329,-0.636419329,-0.636419329
5684,-236.6725576,-1.528934143,-0.574984758,-0.574984758,-0.574984758,-0.574984758,-0.574984758,-0.574984758,-0.574984758,-0.574984758,-0.574984758,-0.574984758
5685,-180.1840475,-0.0156,-0.477465372,-0.477465372,-0.477465372,-0.477465372,-0.477465372,-0.477465372,-0.477465372,-0.477465372,-0.477465372,-0.477465372
5686,-102.9191397,-0.860316429,-0.371385444,-0.371385444,-0.371385444,-0.371385444,-0.371385444,-0.371385444,-0.371385444,-0.371385444,-0.371385444,-0.371385444
5687,-76.08805547,-0.0156,-0.259185666,-0.259185666,-0.259185666,-0.259185666,-0.259185666,-0.259185666,-0.259185666,-0.259185666,-0.259185666,-0.259185666
5688,-60.88897858,-0.0156,-0.214192487,-0.214192487,-0.214192487,-0.214192487,-0.214192487,-0.214192487,-0.214192487,-0.214192487,-0.214192487,-0.214192487
5689,-58.72811183,-0.860317594,-0.200914451,-0.200914451,-0.200914451,-0.200914451,-0.200914451,-0.200914451,-0.200914451,-0.200914451,-0.200914451,-0.200914451
5690,-65.06076938,-0.0156,-0.206217943,-0.206217943,-0.206217943,-0.206217943,-0.206217943,-0.206217943,-0.206217943,-0.206217943,-0.206217943,-0.206217943
5691,-89.25020623,-0.860318323,-0.328576254,-0.328576254,-0.328576254,-0.328576254,-0.328576254,-0.328576254,-0.328576254,-0.328576254,-0.328576254,-0.328576254
5692,-110.7165291,-0.0156,-0.748324933,-0.748324933,-0.748324933,-0.748324933,-0.748324933,-0.748324933,-0.748324933,-0.748324933,-0.748324933,-0.748324933
5693,-153.8894063,-9.465541551,-1.156679073,-1.156679073,-1.156679073,-1.156679073,-1.156679073,-1.156679073,-1.156679073,-1.156679073,-1.156679073,-1.156679073
5694,-245.0089536,-7.66910142,-1.188139452,-1.188139452,-1.188139452,-1.188139452,-1.188139452,-1.188139452,-1.188139452,-1.188139452,-1.188139452,-1.188139452
5695,-331.7102154,-4.839017275,-1.166101847,-1.166101847,-1.166101847,-1.166101847,-1.166101847,-1.166101847,-1.166101847,-1.166101847,-1.166101847,-1.166101847
5696,-239.6830086,-3.149254361,-0.884937683,-0.884937683,-0.884937683,-0.884937683,-0.884937683,-0.884937683,-0.884937683,-0.884937683,-0.884937683,-0.884937683
5697,-180.5389441,-2.134831991,-0.721934402,-0.721934402,-0.721934402,-0.721934402,-0.721934402,-0.721934402,-0.721934402,-0.721934402,-0.721934402,-0.721934402
5698,-144.4520778,-1.4703901,-0.6325139,-0.6325139,-0.6325139,-0.6325139,-0.6325139,-0.6325139,-0.6325139,-0.6325139,-0.6325139,-0.6325139
5699,-107.744147,-0.965984896,-0.56330012,-0.56330012,-0.56330012,-0.56330012,-0.56330012,-0.56330012,-0.56330012,-0.56330012,-0.56330012,-0.56330012
5700,-107.5996433,-0.860772707,-0.519925406,-0.519925406,-0.519925406,-0.519925406,-0.519925406,-0.519925406,-0.519925406,-0.519925406,-0.519925406,-0.519925406
5701,-107.1930513,-0.860634393,-0.478490678,-0.478490678,-0.478490678,-0.478490678,-0.478490678,-0.478490678,-0.478490678,-0.478490678,-0.478490678,-0.478490678
5702,-103.0517645,-0.860584183,-0.481614643,-0.481614643,-0.481614643,-0.481614643,-0.481614643,-0.481614643,-0.481614643,-0.481614643,-0.481614643,-0.481614643
5703,-80.83618275,-0.860568571,-0.531030262,-0.531030262,-0.531030262,-0.531030262,-0.531030262,-0.531030262,-0.531030262,-0.531030262,-0.531030262,-0.531030262
5704,-103.2666392,-0.0156,-0.629792559,-0.629792559,-0.629792559,-0.629792559,-0.629792559,-0.629792559,-0.629792559,-0.629792559,-0.629792559,-0.629792559
5705,-121.9893371,-0.860430453,-0.728003384,-0.728003384,-0.728003384,-0.728003384,-0.728003384,-0.728003384,-0.728003384,-0.728003384,-0.728003384,-0.728003384
5706,-160.5591875,-0.0156,-0.74850267,-0.74850267,-0.74850267,-0.74850267,-0.74850267,-0.74850267,-0.74850267,-0.74850267,-0.74850267,-0.74850267
5707,-160.5976194,-0.860375672,-0.694059243,-0.694059243,-0.694059243,-0.694059243,-0.694059243,-0.694059243,-0.694059243,-0.694059243,-0.694059243,-0.694059243
5708,-161.0524888,-0.0156,-0.622118965,-0.622118965,-0.622118965,-0.622118965,-0.622118965,-0.622118965,-0.622118965,-0.622118965,-0.622118965,-0.622118965
5709,-236.0207628,-0.86031731,-0.513234188,-0.513234188,-0.513234188,-0.513234188,-0.513234188,-0.513234188,-0.513234188,-0.513234188,-0.513234188,-0.513234188
5710,-137.4243594,-0.0156,-0.392313423,-0.392313423,-0.392313423,-0.392313423,-0.392313423,-0.392313423,-0.392313423,-0.392313423,-0.392313423,-0.392313423
5711,-80.56317634,-0.860318116,-0.264679699,-0.264679699,-0.264679699,-0.264679699,-0.264679699,-0.264679699,-0.264679699,-0.264679699,-0.264679699,-0.264679699
5712,-56.81344016,-0.0156,-0.210489653,-0.210489653,-0.210489653,-0.210489653,-0.210489653,-0.210489653,-0.210489653,-0.210489653,-0.210489653,-0.210489653
5713,-60.9367899,-0.0156,-0.196257536,-0.196257536,-0.196257536,-0.196257536,-0.196257536,-0.196257536,-0.196257536,-0.196257536,-0.196257536,-0.196257536
5714,-66.53706018,-0.860290262,-0.203091897,-0.203091897,-0.203091897,-0.203091897,-0.203091897,-0.203091897,-0.203091897,-0.203091897,-0.203091897,-0.203091897
5715,-86.57365472,-0.0156,-0.249385827,-0.249385827,-0.249385827,-0.249385827,-0.249385827,-0.249385827,-0.249385827,-0.249385827,-0.249385827,-0.249385827
5716,-107.1006256,-0.860373154,-0.446272321,-0.446272321,-0.446272321,-0.446272321,-0.446272321,-0.446272321,-0.446272321,-0.446272321,-0.446272321,-0.446272321
5717,-156.2889724,-0.0156,-0.82965433,-0.82965433,-0.82965433,-0.82965433,-0.82965433,-0.82965433,-0.82965433,-0.82965433,-0.82965433,-0.82965433
5718,-241.8547,-0.0156,-0.919590256,-0.919590256,-0.919590256,-0.919590256,-0.919590256,-0.919590256,-0.919590256,-0.919590256,-0.919590256,-0.919590256
5719,-335.4150715,-0.860331988,-0.898369126,-0.898369126,-0.898369126,-0.898369126,-0.898369126,-0.898369126,-0.898369126,-0.898369126,-0.898369126,-0.898369126
5720,-238.6115167,-0.0156,-0.818524978,-0.818524978,-0.818524978,-0.818524978,-0.818524978,-0.818524978,-0.818524978,-0.818524978,-0.818524978,-0.818524978
5721,-184.1226789,-0.860326917,-0.722111267,-0.722111267,-0.722111267,-0.722111267,-0.722111267,-0.722111267,-0.722111267,-0.722111267,-0.722111267,-0.722111267
5722,-144.3844023,-0.0156,-0.632845465,-0.632845465,-0.632845465,-0.632845465,-0.632845465,-0.632845465,-0.632845465,-0.632845465,-0.632845465,-0.632845465
5723,-106.7502629,-0.0156,-0.563750179,-0.563750179,-0.563750179,-0.563750179,-0.563750179,-0.563750179,-0.563750179,-0.563750179,-0.563750179,-0.563750179
5724,-103.5275138,-0.860448464,-0.520874078,-0.520874078,-0.520874078,-0.520874078,-0.520874078,-0.520874078,-0.520874078,-0.520874078,-0.520874078,-0.520874078
5725,-107.1993847,-0.697002844,-0.479817115,-0.479817115,-0.479817115,-0.479817115,-0.479817115,-0.479817115,-0.479817115,-0.479817115,-0.479817115,-0.479817115
5726,-102.532004,-0.178877723,-0.483204802,-0.483204802,-0.483204802,-0.483204802,-0.483204802,-0.483204802,-0.483204802,-0.483204802,-0.483204802,-0.483204802
5727,-80.72078127,-0.0156,-0.53251924,-0.53251924,-0.53251924,-0.53251924,-0.53251924,-0.53251924,-0.53251924,-0.53251924,-0.53251924,-0.53251924
5728,-98.7854874,-0.860334953,-0.632411124,-0.632411124,-0.632411124,-0.632411124,-0.632411124,-0.632411124,-0.632411124,-0.632411124,-0.632411124,-0.632411124
5729,-123.653793,-0.0156,-0.73043031,-0.73043031,-0.73043031,-0.73043031,-0.73043031,-0.73043031,-0.73043031,-0.73043031,-0.73043031,-0.73043031
5730,-159.8064004,-0.0156,-0.75053074,-0.75053074,-0.75053074,-0.75053074,-0.75053074,-0.75053074,-0.75053074,-0.75053074,-0.75053074,-0.75053074
5731,-159.4138522,-0.860330537,-0.696081152,-0.696081152,-0.696081152,-0.696081152,-0.696081152,-0.696081152,-0.696081152,-0.696081152,-0.696081152,-0.696081152
5732,-161.0507283,-0.0156,-0.623738516,-0.623738516,-0.623738516,-0.623738516,-0.623738516,-0.623738516,-0.623738516,-0.623738516,-0.623738516,-0.623738516
5733,-236.4034562,-0.860291118,-0.51413375,-0.51413375,-0.51413375,-0.51413375,-0.51413375,-0.51413375,-0.51413375,-0.51413375,-0.51413375,-0.51413375
5734,-137.1878992,-0.0156,-0.3925513,-0.3925513,-0.3925513,-0.3925513,-0.3925513,-0.3925513,-0.3925513,-0.3925513,-0.3925513,-0.3925513
5735,-80.66935543,-0.0156,-0.264609964,-0.264609964,-0.264609964,-0.264609964,-0.264609964,-0.264609964,-0.264609964,-0.264609964,-0.264609964,-0.264609964
5736,-56.60345776,-0.860303229,-0.203873599,-0.203873599,-0.203873599,-0.203873599,-0.203873599,-0.203873599,-0.203873599,-0.203873599,-0.203873599,-0.203873599
5737,-60.9101582,-0.0156,-0.191788145,-0.191788145,-0.191788145,-0.191788145,-0.191788145,-0.191788145,-0.191788145,-0.191788145,-0.191788145,-0.191788145
5738,-56.62775981,-0.860318836,-0.197018695,-0.197018695,-0.197018695,-0.197018695,-0.197018695,-0.197018695,-0.197018695,-0.197018695,-0.197018695,-0.197018695
5739,-80.64162825,-0.0156,-0.239242241,-0.239242241,-0.239242241,-0.239242241,-0.239242241,-0.239242241,-0.239242241,-0.239242241,-0.239242241,-0.239242241
5740,-132.2982167,-0.860405559,-0.420055558,-0.420055558,-0.420055558,-0.420055558,-0.420055558,-0.420055558,-0.420055558,-0.420055558,-0.420055558,-0.420055558
5741,-233.5250336,-4.348737577,-0.756822785,-0.756822785,-0.756822785,-0.756822785,-0.756822785,-0.756822785,-0.756822785,-0.756822785,-0.756822785,-0.756822785
5742,-314.538033,-5.656339888,-0.849031663,-0.849031663,-0.849031663,-0.849031663,-0.849031663,-0.849031663,-0.849031663,-0.849031663,-0.849031663,-0.849031663
5743,-238.9130827,-1.970664567,-0.824574995,-0.824574995,-0.824574995,-0.824574995,-0.824574995,-0.824574995,-0.824574995,-0.824574995,-0.824574995,-0.824574995
5744,-183.7317749,-0.861240782,-0.750354287,-0.750354287,-0.750354287,-0.750354287,-0.750354287,-0.750354287,-0.750354287,-0.750354287,-0.750354287,-0.750354287
5745,-140.9826372,-1.707038793,-0.662569402,-0.662569402,-0.662569402,-0.662569402,-0.662569402,-0.662569402,-0.662569402,-0.662569402,-0.662569402,-0.662569402
5746,-107.6291411,-1.707716273,-0.583185443,-0.583185443,-0.583185443,-0.583185443,-0.583185443,-0.583185443,-0.583185443,-0.583185443,-0.583185443,-0.583185443
5747,-107.4835679,-2.55424871,-0.521362242,-0.521362242,-0.521362242,-0.521362242,-0.521362242,-0.521362242,-0.521362242,-0.521362242,-0.521362242,-0.521362242
5748,-105.4240968,-1.707995522,-0.482562762,-0.482562762,-0.482562762,-0.482562762,-0.482562762,-0.482562762,-0.482562762,-0.482562762,-0.482562762,-0.482562762
5749,-104.4550165,-1.706760433,-0.446393309,-0.446393309,-0.446393309,-0.446393309,-0.446393309,-0.446393309,-0.446393309,-0.446393309,-0.446393309,-0.446393309
5750,-102.5342871,-0.861151097,-0.450795021,-0.450795021,-0.450795021,-0.450795021,-0.450795021,-0.450795021,-0.450795021,-0.450795021,-0.450795021,-0.450795021
5751,-80.74600913,-1.707435783,-0.493400207,-0.493400207,-0.493400207,-0.493400207,-0.493400207,-0.493400207,-0.493400207,-0.493400207,-0.493400207,-0.493400207
5752,-121.1332936,-0.860938646,-0.585690976,-0.585690976,-0.585690976,-0.585690976,-0.585690976,-0.585690976,-0.585690976,-0.585690976,-0.585690976,-0.585690976
5753,-217.3482198,-0.860835119,-0.671549209,-0.671549209,-0.671549209,-0.671549209,-0.671549209,-0.671549209,-0.671549209,-0.671549209,-0.671549209,-0.671549209
5754,-161.6317065,-0.860699448,-0.685470976,-0.685470976,-0.685470976,-0.685470976,-0.685470976,-0.685470976,-0.685470976,-0.685470976,-0.685470976,-0.685470976
5755,-161.4616021,-0.997748168,-0.632322136,-0.632322136,-0.632322136,-0.632322136,-0.632322136,-0.632322136,-0.632322136,-0.632322136,-0.632322136,-0.632322136
5756,-237.8431353,-1.294470119,-0.569342021,-0.569342021,-0.569342021,-0.569342021,-0.569342021,-0.569342021,-0.569342021,-0.569342021,-0.569342021,-0.569342021
5757,-178.883738,-0.0156,-0.471847105,-0.471847105,-0.471847105,-0.471847105,-0.471847105,-0.471847105,-0.471847105,-0.471847105,-0.471847105,-0.471847105
5758,-105.4793425,-0.860318358,-0.366765846,-0.366765846,-0.366765846,-0.366765846,-0.366765846,-0.366765846,-0.366765846,-0.366765846,-0.366765846,-0.366765846
5759,-76.10146305,-0.0156,-0.254769236,-0.254769236,-0.254769236,-0.254769236,-0.254769236,-0.254769236,-0.254769236,-0.254769236,-0.254769236,-0.254769236
5760,-60.91254009,-0.0156,-0.204331401,-0.204331401,-0.204331401,-0.204331401,-0.204331401,-0.204331401,-0.204331401,-0.204331401,-0.204331401,-0.204331401
5761,-56.82016,-0.86031788,-0.192056844,-0.192056844,-0.192056844,-0.192056844,-0.192056844,-0.192056844,-0.192056844,-0.192056844,-0.192056844,-0.192056844
5762,-59.81322782,-0.0156,-0.197269509,-0.197269509,-0.197269509,-0.197269509,-0.197269509,-0.197269509,-0.197269509,-0.197269509,-0.197269509,-0.197269509
5763,-77.32224103,-0.860317056,-0.239210795,-0.239210795,-0.239210795,-0.239210795,-0.239210795,-0.239210795,-0.239210795,-0.239210795,-0.239210795,-0.239210795
5764,-135.9394791,-0.0156,-0.420341523,-0.420341523,-0.420341523,-0.420341523,-0.420341523,-0.420341523,-0.420341523,-0.420341523,-0.420341523,-0.420341523
5765,-231.6239799,-4.482708665,-0.757640703,-0.757640703,-0.757640703,-0.757640703,-0.757640703,-0.757640703,-0.757640703,-0.757640703,-0.757640703,-0.757640703
5766,-319.0833381,-4.90096581,-0.850860894,-0.850860894,-0.850860894,-0.850860894,-0.850860894,-0.850860894,-0.850860894,-0.850860894,-0.850860894,-0.850860894
5767,-245.7494393,-1.19651898,-0.825984382,-0.825984382,-0.825984382,-0.825984382,-0.825984382,-0.825984382,-0.825984382,-0.825984382,-0.825984382,-0.825984382
5768,-180.6404798,-1.707098738,-0.7510592,-0.7510592,-0.7510592,-0.7510592,-0.7510592,-0.7510592,-0.7510592,-0.7510592,-0.7510592,-0.7510592
5769,-144.0220672,-1.707009792,-0.662965425,-0.662965425,-0.662965425,-0.662965425,-0.662965425,-0.662965425,-0.662965425,-0.662965425,-0.662965425,-0.662965425
5770,-107.6305532,-1.707608617,-0.582388089,-0.582388089,-0.582388089,-0.582388089,-0.582388089,-0.582388089,-0.582388089,-0.582388089,-0.582388089,-0.582388089
5771,-102.8082407,-1.70805247,-0.519186947,-0.519186947,-0.519186947,-0.519186947,-0.519186947,-0.519186947,-0.519186947,-0.519186947,-0.519186947,-0.519186947
5772,-107.3597357,-1.70796707,-0.481041671,-0.481041671,-0.481041671,-0.481041671,-0.481041671,-0.481041671,-0.481041671,-0.481041671,-0.481041671,-0.481041671
5773,-102.546032,-1.707170018,-0.443696208,-0.443696208,-0.443696208,-0.443696208,-0.443696208,-0.443696208,-0.443696208,-0.443696208,-0.443696208,-0.443696208
5774,-107.2138006,-1.706762679,-0.446884066,-0.446884066,-0.446884066,-0.446884066,-0.446884066,-0.446884066,-0.446884066,-0.446884066,-0.446884066,-0.446884066
5775,-78.67690474,-1.707275164,-0.489301919,-0.489301919,-0.489301919,-0.489301919,-0.489301919,-0.489301919,-0.489301919,-0.489301919,-0.489301919,-0.489301919
