Load,ahp,boiler,chp,ar,hrar,ec,TES-H,TES-C
0.618,56.69087811,5.77362394,2.054055697,48.14182176,35.37312761,341.1044842,1.803110475,13.04245897
0.619,56.78644083,5.784583832,2.060350111,48.18629082,35.40221685,341.3244922,1.805541314,13.06004199
0.62,56.88205321,5.795598619,2.066681875,48.23084106,35.43134557,341.545404,1.80797765,13.07766476
0.621,56.97771541,5.806668743,2.073051329,48.27547281,35.46051395,341.7672216,1.810419507,13.09532748
0.622,57.0734276,5.817794653,2.079458816,48.32018642,35.48972218,341.9899469,1.812866909,13.11303029
0.623,57.16918995,5.828976802,2.085904684,48.3649822,35.51897046,342.2135816,1.815319877,13.13077338
0.624,57.26500263,5.840215649,2.092389285,48.40986049,35.54825898,342.4381277,1.817778437,13.1485569
0.625,57.3608658,5.851511656,2.098912976,48.45482163,35.57758792,342.6635866,1.820242611,13.16638104
0.626,57.45677962,5.862865292,2.105476117,48.49986596,35.60695748,342.8899601,1.822712423,13.18424596
0.627,57.55274428,5.874277029,2.112079073,48.54499381,35.63636785,343.1172496,1.825187896,13.20215183
0.628,57.64875992,5.885747346,2.118722214,48.59020552,35.66581922,343.3454566,1.827669056,13.22009883
0.629,57.74482673,5.897276725,2.125405913,48.63550143,35.69531179,343.5745824,1.830155925,13.23808712
0.63,57.84094487,5.908865657,2.132130549,48.68088189,35.72484574,343.8046284,1.832648527,13.25611689
0.631,57.93711451,5.920514634,2.138896506,48.72634723,35.75442129,344.0355957,1.835146888,13.27418831
0.632,58.03333581,5.932224156,2.145704173,48.7718978,35.78403862,344.2674855,1.83765103,13.29230155
0.633,58.12960894,5.943994728,2.15255394,48.81753395,35.81369794,344.5002989,1.840160979,13.31045679
0.634,58.22593407,5.95582686,2.159446208,48.86325601,35.84339943,344.7340368,1.842676759,13.32865421
0.635,58.32231137,5.967721069,2.166381378,48.90906434,35.8731433,344.9687001,1.845198395,13.34689399
0.636,58.41874102,5.979677876,2.173359859,48.95495929,35.90292974,345.2042898,1.847725911,13.3651763
0.637,58.51522316,5.991697809,2.180382064,49.0009412,35.93275897,345.4408065,1.850259332,13.38350132
0.638,58.61175799,6.003781401,2.18744841,49.04701042,35.96263117,345.6782509,1.852798683,13.40186924
0.639,58.70834566,6.015929192,2.194559323,49.09316731,35.99254656,345.9166237,1.855343989,13.42028023
0.64,58.80498634,6.028141727,2.20171523,49.13941222,36.02250533,346.1559254,1.857895275,13.43873448
0.641,58.9016802,6.040419557,2.208916566,49.18574551,36.05250769,346.3961565,1.860452567,13.45723217
0.642,58.99842742,6.052763242,2.216163772,49.23216753,36.08255385,346.6373173,1.863015891,13.47577348
0.643,59.09522816,6.065173344,2.223457293,49.27867863,36.112644,346.8794083,1.86558527,13.4943586
0.644,59.19208259,6.077650434,2.23079758,49.32527919,36.14277836,347.1224295,1.868160732,13.51298772
0.645,59.28899089,6.09019509,2.238185092,49.37196955,36.17295713,347.3663813,1.870742301,13.53166101
0.646,59.38595321,6.102807895,2.245620292,49.41875007,36.20318053,347.6112637,1.873330005,13.55037868
0.647,59.48296974,6.115489439,2.253103648,49.46562113,36.23344876,347.8570768,1.875923868,13.5691409
0.648,59.58004064,6.128240319,2.260635637,49.51258308,36.26376203,348.1038204,1.878523917,13.58794786
0.649,59.67716609,6.141061139,2.26821674,49.5596363,36.29412056,348.3514946,1.881130178,13.60679976
0.65,59.77434625,6.15395251,2.275847446,49.60678114,36.32452455,348.6000991,1.883742678,13.62569678
0.651,59.87158129,6.166915051,2.283528248,49.65401797,36.35497422,348.8496337,1.886361442,13.64463912
0.652,59.96887139,6.179949385,2.291259649,49.70134717,36.38546978,349.100098,1.888986499,13.66362697
0.653,60.06621672,6.193056146,2.299042155,49.74876911,36.41601146,349.3514916,1.891617873,13.68266052
0.654,60.16361744,6.206235973,2.306876282,49.79628415,36.44659945,349.6038142,1.894255593,13.70173996
0.655,60.26107374,6.219489514,2.314762551,49.84389268,36.47723399,349.8570651,1.896899685,13.7208655
0.656,60.35858578,6.232817424,2.322701491,49.89159506,36.50791529,350.1112438,1.899550176,13.74003733
0.657,60.45615373,6.246220364,2.330693636,49.93939168,36.53864357,350.3663497,1.902207093,13.75925564
0.658,60.55377777,6.259699007,2.338739531,49.98728291,36.56941905,350.6223819,1.904870465,13.77852063
0.659,60.65145807,6.273254029,2.346839725,50.03526914,36.60024196,350.8793396,1.907540318,13.79783251
