,commercial,domestic
4306,-331.425623,-6.67463806
4307,-331.0360149,-6.52516143
4308,-315.1728769,-6.30292103
4309,-303.3514619,-6.20256532
4310,-311.8958366,-6.45720805
4311,-336.9875298,-7.40743488
4312,-300.6088409,-9.04451328
4313,-316.2350633,-9.42906178
4314,-316.3196325,-9.88557742
4315,-325.051145,-11.32406208
4316,-304.1164273,-12.70100593
4317,-222.6251777,-10.70356511
4318,-155.2368754,-8.12554194
4319,-116.853055,-5.50961602
4320,-109.5016294,-4.50826153
4321,-102.1146251,-4.03087037
4322,-102.1146251,-3.91809213
4323,-101.0843633,-3.91126739
4324,-124.2740856,-4.35827862
4325,-210.7615651,-5.53287923
4326,-286.857137,-6.99630765
4327,-323.0202331,-6.70087797
4328,-338.7914409,-6.41096241
4329,-329.7273417,-6.56427315
4330,-331.8629567,-6.67463806
4331,-331.3425027,-6.52516143
4332,-315.8708192,-6.30292103
4333,-304.1000191,-6.20256532
4334,-312.6708339,-6.45720805
4335,-337.8802865,-7.40743488
4336,-300.8173917,-9.04451328
4337,-315.9281541,-9.42906178
4338,-316.0821377,-9.88557742
4339,-325.0640193,-11.32406208
4340,-304.0762095,-12.70100593
4341,-222.5863456,-10.70356511
4342,-155.1946516,-8.12554194
4343,-116.853055,-5.50961602
4344,-113.3087133,-4.55564001
4345,-95.72353126,-4.05798008
4346,-96.23866218,-3.93291395
4347,-96.23866218,-3.93992241
4348,-101.4944077,-4.4008539
4349,-178.7459037,-5.6782052
4350,-224.8041238,-7.32534533
4351,-300.1299806,-7.13803086
4352,-307.9274543,-6.89991654
4353,-294.1198459,-7.07650084
4354,-287.4581287,-7.23601032
4355,-286.2359947,-7.04059494
4356,-265.5131995,-6.77476247
4357,-228.7934375,-6.62892364
4358,-235.8683142,-6.83060115
4359,-257.6928895,-7.80370371
4360,-217.3576837,-9.40634343
4361,-280.6599394,-9.7838821
4362,-269.9916754,-10.2206286
4363,-280.1575755,-11.69518801
4364,-273.3685112,-13.0793776
4365,-224.2124208,-10.99334371
4366,-153.9954838,-8.26212381
4367,-113.5018874,-5.59498838
4368,-121.3454236,-4.55564001
4369,-104.6617206,-4.05798008
4370,-103.1163279,-3.93291395
4371,-105.434417,-3.93992241
4372,-109.6599006,-4.4008539
4373,-166.5236944,-5.6782052
4374,-217.8623837,-7.32534533
4375,-257.5404198,-7.13803086
4376,-253.882784,-6.89991654
4377,-250.4113777,-7.07650084
4378,-245.9347532,-7.23601032
4379,-245.976229,-7.04059494
4380,-218.6013202,-6.77476247
4381,-210.3001454,-6.62892364
4382,-218.6584271,-6.83060115
4383,-240.2789882,-7.80370371
4384,-207.4908017,-9.40634343
4385,-268.7251599,-9.7838821
4386,-267.6570184,-10.2206286
4387,-288.1072587,-11.69518801
4388,-264.1752693,-13.0793776
4389,-215.0438695,-10.99334371
4390,-154.052154,-8.26212381
4391,-122.5044682,-5.59498838
4392,-107.9562367,-4.51616977
4393,-101.213146,-4.03186769
4394,-101.213146,-3.91925991
4395,-101.213146,-3.91321085
4396,-125.0467819,-4.35988698
4397,-210.0601238,-5.57195008
4398,-286.9675078,-7.11373171
4399,-322.9473995,-6.81365785
4400,-338.7244613,-6.44960595
4401,-329.3560712,-6.56733855
4402,-331.4573963,-6.71112273
4403,-331.0681799,-6.56248988
4404,-315.2280628,-6.33888215
4405,-303.4619306,-6.23766792
4406,-311.991972,-6.46001142
4407,-336.6404977,-7.44452452
4408,-299.847157,-9.05282413
4409,-315.4660827,-9.44077895
4410,-315.6871254,-9.87818106
4411,-324.8449432,-11.34663431
4412,-303.9258185,-12.72330902
4413,-222.4711892,-10.71041159
4414,-155.098313,-8.10677536
4415,-116.4667068,-5.52925155
4416,-120.5727272,-4.51616977
4417,-105.434417,-4.03186769
4418,-103.1163279,-3.91925991
4419,-105.434417,-3.91321085
4420,-108.8872043,-4.35988698
4421,-167.2963908,-5.57195008
4422,-217.7562537,-7.11373171
4423,-257.5337548,-6.81365785
4424,-253.8901056,-6.44960595
4425,-250.3608502,-6.56733855
4426,-245.9237194,-6.71112273
4427,-245.9599927,-6.56248988
4428,-218.5965548,-6.33888215
4429,-210.2956993,-6.23766792
4430,-218.6518599,-6.46001142
4431,-241.2316708,-7.44452452
4432,-209.4142545,-9.05282413
4433,-269.1569229,-9.44077895
4434,-267.5448684,-9.87818106
4435,-288.0160477,-11.34663431
4436,-264.0858444,-12.72330902
4437,-214.9773317,-10.71041159
4438,-153.9922483,-8.10677536
4439,-122.5044682,-5.52925155
4440,-107.1835403,-4.51616977
4441,-101.5994942,-4.03186769
4442,-101.5994942,-3.91925991
4443,-100.0541014,-3.91321085
4444,-124.7892165,-4.35988698
4445,-210.0427504,-5.57195008
4446,-286.9920368,-7.11373171
4447,-323.3950217,-6.81365785
4448,-339.1548447,-6.44960595
4449,-329.76646,-6.56733855
4450,-331.595396,-6.71112273
4451,-331.1307454,-6.56248988
4452,-315.2615004,-6.33888215
4453,-303.4705592,-6.23766792
4454,-312.0173494,-6.46001142
4455,-337.0548522,-7.44452452
4456,-300.5361325,-9.05282413
4457,-315.7839896,-9.44077895
4458,-315.9804749,-9.87818106
4459,-324.9303415,-11.34663431
4460,-304.0067863,-12.72330902
4461,-222.5274087,-10.71041159
4462,-155.1463718,-8.10677536
4463,-116.853055,-5.52925155
4464,-109.5016294,-4.51616977
4465,-101.213146,-4.03186769
4466,-101.213146,-3.91925991
4467,-100.8267978,-3.91321085
4468,-124.531651,-4.35988698
4469,-210.0938488,-5.57195008
4470,-287.0101126,-7.11373171
4471,-323.5280028,-6.81365785
4472,-339.3381261,-6.44960595
4473,-329.9166319,-6.56733855
4474,-331.9429556,-6.71112273
4475,-331.3881233,-6.56248988
4476,-315.9263551,-6.33888215
4477,-304.1428406,-6.23766792
4478,-312.696354,-6.46001142
4479,-337.911013,-7.44452452
4480,-301.4658075,-9.05282413
4481,-316.6959619,-9.44077895
4482,-316.700888,-9.87818106
4483,-325.170642,-11.34663431
4484,-304.1435323,-12.72330902
4485,-222.6338369,-10.71041159
4486,-155.2306591,-8.10677536
4487,-116.853055,-5.52925155
4488,-109.244064,-4.51616977
4489,-101.8570597,-4.03186769
4490,-101.8570597,-3.91925991
4491,-101.0843633,-3.91321085
4492,-124.2740856,-4.35988698
4493,-210.7848089,-5.57195008
4494,-286.8582366,-7.11373171
4495,-323.0864477,-6.81365785
4496,-338.9207129,-6.44960595
4497,-329.5781097,-6.56733855
4498,-331.655383,-6.71112273
4499,-331.0745483,-6.56248988
4500,-315.3646842,-6.33888215
4501,-303.4415913,-6.23766792
4502,-311.8127355,-6.46001142
4503,-336.1459226,-7.44452452
4504,-299.4366801,-9.05282413
4505,-315.1713358,-9.44077895
4506,-315.3463493,-9.87818106
4507,-324.599101,-11.34663431
4508,-303.7265178,-12.72330902
4509,-222.3169631,-10.71041159
4510,-154.963981,-8.10677536
4511,-115.3076622,-5.52925155
4512,-112.9223651,-4.55564001
4513,-96.23866218,-4.05798008
4514,-94.69326941,-3.93291395
4515,-95.4659658,-3.93992241
4516,-101.2368422,-4.4008539
4517,-178.5067657,-5.6782052
4518,-224.7397808,-7.32534533
4519,-300.0783052,-7.13803086
4520,-307.9118665,-6.89991654
4521,-294.0686592,-7.07650084
4522,-287.4189718,-7.23601032
4523,-286.2030028,-7.04059494
4524,-265.4880446,-6.77476247
4525,-228.7730346,-6.62892364
4526,-235.8489424,-6.83060115
4527,-257.5798983,-7.80370371
4528,-216.9853926,-9.40634343
4529,-280.3357405,-9.7838821
4530,-269.9957849,-10.2206286
4531,-279.839369,-11.69518801
4532,-273.2619638,-13.0793776
4533,-224.1394137,-10.99334371
4534,-153.9375049,-8.26212381
4535,-113.3087133,-5.59498838
4536,-120.5727272,-4.55564001
4537,-105.434417,-4.05798008
4538,-103.1163279,-3.93291395
4539,-105.434417,-3.93992241
4540,-108.8872043,-4.4008539
4541,-167.2963908,-5.6782052
4542,-219.2304646,-7.32534533
4543,-260.0054299,-7.13803086
4544,-256.5039455,-6.89991654
4545,-252.6958041,-7.07650084
4546,-246.3623553,-7.23601032
4547,-246.0366684,-7.04059494
4548,-218.6401417,-6.77476247
4549,-210.3055433,-6.62892364
4550,-219.4742436,-6.83060115
4551,-242.4500902,-7.80370371
4552,-209.7474057,-9.40634343
4553,-271.2018759,-9.7838821
4554,-270.3499146,-10.2206286
4555,-289.4762161,-11.69518801
4556,-264.2752564,-13.0793776
4557,-215.1219855,-10.99334371
4558,-154.1228095,-8.26212381
4559,-122.8908164,-5.59498838
4560,-109.244064,-4.51616977
4561,-101.213146,-4.03186769
4562,-101.5994942,-3.91925991
4563,-101.5994942,-3.91321085
4564,-125.0467819,-4.35988698
4565,-210.8091105,-5.57195008
4566,-287.035481,-7.11373171
4567,-323.6453958,-6.81365785
4568,-339.3476068,-6.44960595
4569,-329.9737083,-6.56733855
4570,-331.8738988,-6.71112273
4571,-331.3688289,-6.56248988
4572,-316.0071725,-6.33888215
4573,-304.2299562,-6.23766792
4574,-312.998097,-6.46001142
4575,-338.6659504,-7.44452452
4576,-301.996196,-9.05282413
4577,-317.1215228,-9.44077895
4578,-317.1269061,-9.87818106
4579,-325.4079031,-11.34663431
4580,-304.3000703,-12.72330902
4581,-222.7359609,-10.71041159
4582,-155.3184506,-8.10677536
4583,-117.6257514,-5.52925155
4584,-110.2743258,-4.51616977
4585,-101.5994942,-4.03186769
4586,-101.5994942,-3.91925991
4587,-101.8570597,-3.91321085
4588,-125.3043474,-4.35988698
4589,-210.2518786,-5.57195008
4590,-287.2051933,-7.11373171
4591,-323.7913244,-6.81365785
4592,-339.7380259,-6.44960595
4593,-330.5342775,-6.56733855
4594,-332.4595089,-6.71112273
4595,-331.8348907,-6.56248988
4596,-316.5891411,-6.33888215
4597,-304.8100589,-6.23766792
4598,-313.5517476,-6.46001142
4599,-339.1176294,-7.44452452
4600,-302.421934,-9.05282413
4601,-317.3001674,-9.44077895
4602,-317.2734479,-9.87818106
4603,-325.4578554,-11.34663431
4604,-304.3319386,-12.72330902
4605,-222.7007374,-10.71041159
4606,-155.2839159,-8.10677536
4607,-117.1621336,-5.52925155
4608,-110.0167604,-4.51616977
4609,-101.3419288,-4.03186769
4610,-101.0843633,-3.91925991
4611,-101.3419288,-3.91321085
4612,-125.0467819,-4.35988698
4613,-210.205808,-5.57195008
4614,-287.2631419,-7.11373171
4615,-324.1655687,-6.81365785
4616,-339.9885732,-6.44960595
4617,-330.6664152,-6.56733855
4618,-332.5022061,-6.71112273
4619,-331.8447209,-6.56248988
4620,-316.605538,-6.33888215
4621,-304.8044968,-6.23766792
4622,-313.5218231,-6.46001142
4623,-339.0486437,-7.44452452
4624,-302.3303429,-9.05282413
4625,-317.1861639,-9.44077895
4626,-317.1684881,-9.87818106
4627,-325.4042176,-11.34663431
4628,-304.2972231,-12.72330902
4629,-222.6981406,-10.71041159
4630,-155.2929643,-8.10677536
4631,-117.4712121,-5.52925155
4632,-110.2743258,-4.51616977
4633,-101.5994942,-4.03186769
4634,-101.5994942,-3.91925991
4635,-102.3721906,-3.91321085
4636,-125.3043474,-4.35988698
4637,-210.2546583,-5.57195008
4638,-287.0651437,-7.11373171
4639,-323.4881782,-6.81365785
4640,-339.5646649,-6.44960595
4641,-330.5060489,-6.56733855
4642,-332.7059562,-6.71112273
4643,-332.185108,-6.56248988
4644,-316.6491259,-6.33888215
4645,-305.0076304,-6.23766792
4646,-313.7674731,-6.46001142
4647,-339.2258044,-7.44452452
4648,-302.4803589,-9.05282413
4649,-317.1476456,-9.44077895
4650,-316.7364944,-9.87818106
4651,-325.3332451,-11.34663431
4652,-304.2978167,-12.72330902
4653,-222.6922479,-10.71041159
4654,-155.2808323,-8.10677536
4655,-116.853055,-5.52925155
4656,-109.5016294,-4.51616977
4657,-102.1146251,-4.03186769
4658,-102.1146251,-3.91925991
4659,-101.0843633,-3.91321085
4660,-124.2740856,-4.35988698
4661,-210.8005678,-5.57195008
4662,-286.8713125,-7.11373171
4663,-323.1456764,-6.81365785
4664,-338.9839852,-6.44960595
4665,-329.6492708,-6.56733855
4666,-331.786755,-6.71112273
4667,-331.2518558,-6.56248988
4668,-315.605839,-6.33888215
4669,-303.7350751,-6.23766792
4670,-312.2366745,-6.46001142
4671,-337.1114464,-7.44452452
4672,-300.7892858,-9.05282413
4673,-316.1460274,-9.44077895
4674,-316.2555908,-9.87818106
4675,-324.9309571,-11.34663431
4676,-303.9922625,-12.72330902
4677,-222.5247552,-10.71041159
4678,-155.1437073,-8.10677536
4679,-116.853055,-5.52925155
4680,-112.9223651,-4.55564001
4681,-95.4659658,-4.05798008
4682,-95.4659658,-3.93291395
4683,-96.23866218,-3.93992241
4684,-101.2368422,-4.4008539
4685,-178.4099222,-5.6782052
4686,-224.8661207,-7.32534533
4687,-300.4888758,-7.13803086
4688,-308.262323,-6.89991654
4689,-294.3873532,-7.07650084
4690,-287.517006,-7.23601032
4691,-286.284834,-7.04059494
4692,-265.5636252,-6.77476247
4693,-228.8081173,-6.62892364
4694,-235.9098111,-6.83060115
4695,-257.7839775,-7.80370371
4696,-217.459252,-9.40634343
4697,-280.7077352,-9.7838821
4698,-270.0384273,-10.2206286
4699,-280.7042566,-11.69518801
4700,-273.4188225,-13.0793776
4701,-224.2522131,-10.99334371
4702,-154.0308913,-8.26212381
4703,-113.6950615,-5.59498838
4704,-122.8908164,-4.55564001
4705,-103.1163279,-4.05798008
4706,-105.434417,-3.93291395
4707,-105.434417,-3.93992241
4708,-108.5008561,-4.4008539
4709,-167.2963908,-5.6782052
4710,-219.9376425,-7.32534533
4711,-260.0149452,-7.13803086
4712,-256.5442615,-6.89991654
4713,-252.7405747,-7.07650084
4714,-247.5971963,-7.23601032
4715,-246.3432147,-7.04059494
4716,-219.4400093,-6.77476247
4717,-210.9022753,-6.62892364
4718,-219.8148423,-6.83060115
4719,-242.9741176,-7.80370371
4720,-209.5184995,-9.40634343
4721,-271.7639451,-9.7838821
4722,-270.1182024,-10.2206286
4723,-290.1103744,-11.69518801
4724,-264.5785594,-13.0793776
4725,-215.2028761,-10.99334371
4726,-154.182756,-8.26212381
4727,-122.8908164,-5.59498838
4728,-109.244064,-4.51616977
4729,-101.4707115,-4.03186769
4730,-102.1146251,-3.91925991
4731,-101.8570597,-3.91321085
4732,-124.2740856,-4.35988698
4733,-210.2567841,-5.57195008
4734,-286.8618295,-7.11373171
4735,-322.9728367,-6.81365785
4736,-338.7289175,-6.44960595
4737,-329.4171414,-6.56733855
4738,-331.6339905,-6.71112273
4739,-331.1871363,-6.56248988
4740,-315.6550273,-6.33888215
4741,-303.8949345,-6.23766792
4742,-312.4782902,-6.46001142
4743,-337.8618427,-7.44452452
4744,-301.431108,-9.05282413
4745,-316.5534723,-9.44077895
4746,-316.2617223,-9.87818106
4747,-325.165347,-11.34663431
4748,-304.1688855,-12.72330902
4749,-222.6511788,-10.71041159
4750,-155.2549533,-8.10677536
4751,-116.853055,-5.52925155
4752,-109.7591949,-4.51616977
4753,-102.1146251,-4.03186769
4754,-102.1146251,-3.91925991
4755,-101.3419288,-3.91321085
4756,-124.2740856,-4.35988698
4757,-210.9373197,-5.57195008
4758,-286.9028907,-7.11373171
4759,-323.1365778,-6.81365785
4760,-338.9374966,-6.44960595
4761,-329.7458248,-6.56733855
4762,-332.0229387,-6.71112273
4763,-331.5662336,-6.56248988
4764,-316.2220108,-6.33888215
4765,-304.4211648,-6.23766792
4766,-312.9426309,-6.46001142
4767,-338.2441722,-7.44452452
4768,-301.7006069,-9.05282413
4769,-316.6336557,-9.44077895
4770,-316.2673499,-9.87818106
4771,-325.1475646,-11.34663431
4772,-304.1549996,-12.72330902
4773,-222.6342519,-10.71041159
4774,-155.2466573,-8.10677536
4775,-116.853055,-5.52925155
4776,-109.7591949,-4.51616977
4777,-102.1146251,-4.03186769
4778,-102.3721906,-3.91925991
4779,-101.3419288,-3.91321085
4780,-124.531651,-4.35988698
4781,-210.9651267,-5.57195008
4782,-286.8948124,-7.11373171
4783,-323.192383,-6.81365785
4784,-339.0052624,-6.44960595
4785,-329.7341701,-6.56733855
4786,-331.9859278,-6.71112273
4787,-331.4936375,-6.56248988
4788,-316.1197297,-6.33888215
4789,-304.3591229,-6.23766792
4790,-312.9031751,-6.46001142
4791,-338.1161475,-7.44452452
4792,-301.6643108,-9.05282413
4793,-316.8205219,-9.44077895
4794,-316.9235659,-9.87818106
4795,-325.4275344,-11.34663431
4796,-304.192856,-12.72330902
4797,-222.6369062,-10.71041159
4798,-155.2432306,-8.10677536
4799,-116.853055,-5.52925155
4800,-109.5016294,-4.51616977
4801,-101.8570597,-4.03186769
4802,-101.8570597,-3.91925991
4803,-101.8570597,-3.91321085
4804,-124.2740856,-4.35988698
4805,-210.488996,-5.57195008
4806,-286.9325125,-7.11373171
4807,-323.464962,-6.81365785
4808,-339.5811487,-6.44960595
4809,-330.4087779,-6.56733855
4810,-332.3391304,-6.71112273
4811,-331.7347599,-6.56248988
4812,-316.4396291,-6.33888215
4813,-304.576816,-6.23766792
4814,-313.0882651,-6.46001142
4815,-338.4514661,-7.44452452
4816,-301.9360122,-9.05282413
4817,-316.9288146,-9.44077895
4818,-316.9622904,-9.87818106
4819,-325.4341443,-11.34663431
4820,-304.2188369,-12.72330902
4821,-222.6399826,-10.71041159
4822,-155.2414188,-8.10677536
4823,-116.853055,-5.52925155
4824,-109.5016294,-4.51616977
4825,-101.8570597,-4.03186769
4826,-101.8570597,-3.91925991
4827,-101.0843633,-3.91321085
4828,-124.0165201,-4.35988698
4829,-210.8043511,-5.57195008
4830,-287.0958392,-7.11373171
4831,-324.1159974,-6.81365785
4832,-339.9286921,-6.44960595
4833,-330.6678958,-6.56733855
4834,-332.5392138,-6.71112273
4835,-331.871583,-6.56248988
4836,-316.628136,-6.33888215
4837,-304.7850365,-6.23766792
4838,-313.3856184,-6.46001142
4839,-338.8666885,-7.44452452
4840,-302.2022097,-9.05282413
4841,-317.1221254,-9.44077895
4842,-317.2116973,-9.87818106
4843,-325.6212702,-11.34663431
4844,-304.3157012,-12.72330902
4845,-222.6868569,-10.71041159
4846,-155.282893,-8.10677536
4847,-117.4712121,-5.52925155
4848,-114.2101924,-4.55564001
4849,-96.23866218,-4.05798008
4850,-96.23866218,-3.93291395
4851,-96.49622765,-3.93992241
4852,-102.0095386,-4.4008539
4853,-178.1018386,-5.6782052
4854,-225.1325444,-7.32534533
4855,-300.6852637,-7.13803086
4856,-308.46828,-6.89991654
4857,-294.6439392,-7.07650084
4858,-287.7263121,-7.23601032
4859,-286.5401162,-7.04059494
4860,-265.9549394,-6.77476247
4861,-229.0545819,-6.62892364
4862,-236.1398182,-6.83060115
4863,-258.3126846,-7.80370371
4864,-217.9079846,-9.40634343
4865,-280.9860487,-9.7838821
4866,-270.1855659,-10.2206286
4867,-281.8081958,-11.69518801
4868,-274.6992762,-13.0793776
4869,-224.3720324,-10.99334371
4870,-154.1341082,-8.26212381
4871,-114.4677579,-5.59498838
4872,-123.4059473,-4.55564001
4873,-105.0480688,-4.05798008
4874,-103.8890243,-3.93291395
4875,-104.6617206,-3.93992241
4876,-110.432597,-4.4008539
4877,-167.3323575,-5.6782052
4878,-220.2881872,-7.32534533
4879,-259.9666648,-7.13803086
4880,-256.8603084,-6.89991654
4881,-252.8706393,-7.07650084
4882,-248.3508681,-7.23601032
4883,-247.347208,-7.04059494
4884,-220.9546861,-6.77476247
4885,-212.0460591,-6.62892364
4886,-221.0419045,-6.83060115
4887,-242.603194,-7.80370371
4888,-210.2401425,-9.40634343
4889,-271.3890958,-9.7838821
4890,-270.8755421,-10.2206286
4891,-290.703094,-11.69518801
4892,-265.8009495,-13.0793776
4893,-215.3287507,-10.99334371
4894,-154.284339,-8.26212381
4895,-123.818052,-5.59498838
4896,-110.2743258,-4.51616977
4897,-100.9813371,-4.03186769
4898,-102.3721906,-3.91925991
4899,-102.3721906,-3.91321085
4900,-125.3043474,-4.35988698
4901,-209.8833062,-5.57195008
4902,-286.9093045,-7.11373171
4903,-323.3003859,-6.81365785
4904,-339.4103552,-6.44960595
4905,-330.3247171,-6.56733855
4906,-332.337037,-6.71112273
4907,-331.8027362,-6.56248988
4908,-316.6120869,-6.33888215
4909,-304.8611714,-6.23766792
4910,-313.5623441,-6.46001142
4911,-339.052167,-7.44452452
4912,-302.3733575,-9.05282413
4913,-317.2741585,-9.44077895
4914,-317.333126,-9.87818106
4915,-325.6706882,-11.34663431
4916,-304.3945388,-12.72330902
4917,-222.7306814,-10.71041159
4918,-155.3087207,-8.10677536
4919,-117.3166728,-5.52925155
4920,-110.2743258,-4.51616977
4921,-101.5994942,-4.03186769
4922,-101.5994942,-3.91925991
4923,-102.1146251,-3.91321085
4924,-125.3043474,-4.35988698
4925,-210.2079642,-5.57195008
4926,-287.0326804,-7.11373171
4927,-323.2684288,-6.81365785
4928,-339.0814163,-6.44960595
4929,-329.7555221,-6.56733855
4930,-331.8986851,-6.71112273
4931,-331.3321379,-6.56248988
4932,-315.7139071,-6.33888215
4933,-303.8403225,-6.23766792
4934,-312.260309,-6.46001142
4935,-336.7591171,-7.44452452
4936,-300.007234,-9.05282413
4937,-315.5477233,-9.44077895
4938,-315.9040419,-9.87818106
4939,-324.8721201,-11.34663431
4940,-303.9572611,-12.72330902
4941,-222.5047632,-10.71041159
4942,-155.1370083,-8.10677536
4943,-116.5954896,-5.52925155
4944,-109.5016294,-4.51616977
4945,-101.0843633,-4.03186769
4946,-101.0843633,-3.91925991
4947,-101.3419288,-3.91321085
4948,-125.0467819,-4.35988698
4949,-210.1560412,-5.57195008
4950,-286.9823913,-7.11373171
4951,-323.0650574,-6.81365785
4952,-338.8440241,-6.44960595
4953,-329.5116797,-6.56733855
4954,-331.6318338,-6.71112273
4955,-331.0816063,-6.56248988
4956,-315.377483,-6.33888215
4957,-303.4863476,-6.23766792
4958,-311.8552504,-6.46001142
4959,-336.2118514,-7.44452452
4960,-299.51927,-9.05282413
4961,-315.2270322,-9.44077895
4962,-315.4739302,-9.87818106
4963,-324.698878,-11.34663431
4964,-303.8078887,-12.72330902
4965,-222.3891116,-10.71041159
4966,-155.0379587,-8.10677536
4967,-116.4667068,-5.52925155
4968,-107.1835403,-4.51616977
4969,-101.5994942,-4.03186769
4970,-101.5994942,-3.91925991
4971,-101.213146,-3.91321085
4972,-124.1453028,-4.35988698
4973,-210.212973,-5.57195008
4974,-286.8040921,-7.11373171
4975,-322.9634895,-6.81365785
4976,-338.7506386,-6.44960595
4977,-329.4071819,-6.56733855
4978,-331.5429952,-6.71112273
4979,-331.1327051,-6.56248988
4980,-315.5190557,-6.33888215
4981,-303.7763459,-6.23766792
4982,-312.2800415,-6.46001142
4983,-337.4049459,-7.44452452
4984,-300.9463156,-9.05282413
4985,-316.2576274,-9.44077895
4986,-316.3641095,-9.87818106
4987,-325.1020099,-11.34663431
4988,-304.1018228,-12.72330902
4989,-222.6092857,-10.71041159
4990,-155.2157755,-8.10677536
4991,-116.853055,-5.52925155
4992,-109.1152812,-4.51616977
4993,-101.5994942,-4.03186769
4994,-101.5994942,-3.91925991
4995,-101.5994942,-3.91321085
4996,-124.531651,-4.35988698
4997,-210.7545649,-5.57195008
4998,-286.8236271,-7.11373171
4999,-322.9853692,-6.81365785
5000,-338.7889575,-6.44960595
5001,-329.4301128,-6.56733855
5002,-331.4969112,-6.71112273
5003,-331.0161166,-6.56248988
5004,-315.2361976,-6.33888215
5005,-303.3739628,-6.23766792
5006,-311.793625,-6.46001142
5007,-336.1787819,-7.44452452
5008,-299.5039756,-9.05282413
5009,-315.2422197,-9.44077895
5010,-315.4987487,-9.87818106
5011,-324.7282487,-11.34663431
5012,-303.8381498,-12.72330902
5013,-222.4132658,-10.71041159
5014,-155.0604383,-8.10677536
5015,-116.4667068,-5.52925155
5016,-112.9223651,-4.55564001
5017,-95.4659658,-4.05798008
5018,-95.85231399,-3.93291395
5019,-95.85231399,-3.93992241
5020,-101.2368422,-4.4008539
5021,-178.6729139,-5.6782052
5022,-224.753717,-7.32534533
5023,-300.0843524,-7.13803086
5024,-307.9134974,-6.89991654
5025,-294.0434348,-7.07650084
5026,-287.3695863,-7.23601032
5027,-286.1520043,-7.04059494
5028,-265.4776183,-6.77476247
5029,-228.7682527,-6.62892364
5030,-235.8420054,-6.83060115
5031,-257.5514769,-7.80370371
5032,-216.9133981,-9.40634343
5033,-278.0851252,-9.7838821
5034,-267.6173327,-10.2206286
5035,-278.8720591,-11.69518801
5036,-273.2567079,-13.0793776
5037,-224.1392622,-10.99334371
5038,-153.945613,-8.26212381
5039,-113.5018874,-5.59498838
5040,-122.8908164,-4.55564001
5041,-103.1163279,-4.05798008
5042,-105.434417,-3.93291395
5043,-103.8890243,-3.93992241
5044,-109.6599006,-4.4008539
5045,-167.1418516,-5.6782052
5046,-217.778626,-7.32534533
5047,-257.5285673,-7.13803086
5048,-253.871414,-6.89991654
5049,-250.2904733,-7.07650084
5050,-245.865244,-7.23601032
5051,-245.9325215,-7.04059494
5052,-218.5767883,-6.77476247
5053,-210.2753419,-6.62892364
5054,-218.823269,-6.83060115
5055,-242.4286197,-7.80370371
5056,-209.4110169,-9.40634343
5057,-271.2482511,-9.7838821
5058,-268.5696159,-10.2206286
5059,-288.0930368,-11.69518801
5060,-264.1684429,-13.0793776
5061,-215.0416234,-10.99334371
5062,-154.0493716,-8.26212381
5063,-122.5044682,-5.59498838
5064,-107.9562367,-4.51616977
5065,-100.8267978,-4.03186769
5066,-101.5994942,-3.91925991
5067,-101.213146,-3.91321085
5068,-124.1453028,-4.35988698
5069,-210.624407,-5.57195008
5070,-286.8444389,-7.11373171
5071,-323.2967215,-6.81365785
5072,-339.0901236,-6.44960595
5073,-329.700444,-6.56733855
5074,-331.5695121,-6.71112273
5075,-331.1393288,-6.56248988
5076,-315.4216027,-6.33888215
5077,-303.6422016,-6.23766792
5078,-312.0891637,-6.46001142
5079,-337.2296233,-7.44452452
5080,-300.8182345,-9.05282413
5081,-316.3037084,-9.44077895
5082,-316.3260749,-9.87818106
5083,-325.0398049,-11.34663431
5084,-304.0661236,-12.72330902
5085,-222.5679512,-10.71041159
5086,-155.1752605,-8.10677536
5087,-116.853055,-5.52925155
5088,-109.5016294,-4.4832989
5089,-100.8267978,-4.03359769
5090,-100.8267978,-3.92098991
5091,-100.8267978,-3.91494085
5092,-124.531651,-4.3656537
5093,-210.7080184,-5.7224622
5094,-286.8165233,-7.48684067
5095,-323.0434531,-7.14236289
5096,-338.8025688,-6.56378758
5097,-329.487111,-6.63192615
5098,-331.6410645,-6.77571032
5099,-331.1911738,-6.62707747
5100,-315.4326872,-6.40346974
5101,-303.571736,-6.30225551
5102,-312.0498038,-6.52459902
5103,-336.5636881,-7.51314876
5104,-299.8883834,-9.20852633
5105,-315.5441182,-9.75737341
5106,-315.7193192,-10.53674335
5107,-324.8641501,-12.27796428
5108,-303.9585787,-13.32766439
5109,-222.5023669,-10.68503753
5110,-155.1374314,-8.10331504
5111,-116.853055,-5.49811111
5112,-109.5016294,-4.4832989
5113,-101.0843633,-4.03359769
5114,-101.0843633,-3.92098991
5115,-101.5994942,-3.91494085
5116,-125.0467819,-4.3656537
5117,-210.138009,-5.7224622
5118,-286.9684293,-7.48684067
5119,-323.108263,-7.14236289
5120,-338.8615548,-6.56378758
5121,-329.6048266,-6.63192615
5122,-331.8514632,-6.77571032
5123,-331.4383625,-6.62707747
5124,-316.1306186,-6.40346974
5125,-304.4061189,-6.30225551
5126,-312.923306,-6.52459902
5127,-337.9362675,-7.51314876
5128,-300.978872,-9.20852633
5129,-315.844652,-9.75737341
5130,-315.9710538,-10.53674335
5131,-324.9991601,-12.27796428
5132,-304.0473197,-13.32766439
5133,-222.5663445,-10.68503753
5134,-155.1866833,-8.10331504
