,commercial,domestic
1920,-89.09946867,-15.7290426
1921,-95.89539383,-18.38581342
1922,-96.74650485,-20.3590944
1923,-119.5905221,-21.677801
1924,-184.9869848,-22.98962746
1925,-331.6024943,-25.13847637
1926,-430.4156573,-28.05541078
1927,-321.9589187,-26.2638093
1928,-238.8119546,-25.55749909
1929,-184.6541103,-20.12059969
1930,-135.4551312,-18.4886496
1931,-134.3376946,-10.41137002
1932,-129.2389693,-5.60118476
1933,-128.648482,-5.20572068
1934,-128.8210951,-4.81357335
1935,-99.13408371,-4.86773885
1936,-147.3384776,-5.33652679
1937,-268.4355069,-9.83245071
1938,-202.089792,-7.27331332
1939,-215.6596088,-7.4245524
1940,-318.0025156,-8.0382899
1941,-237.5801683,-9.23899181
1942,-141.0744243,-10.50135376
1943,-115.074091,-13.17296387
1944,-98.36475757,-16.00438261
1945,-98.28176584,-18.19867171
1946,-100.8313024,-20.6181249
1947,-126.9574877,-23.20028184
1948,-192.6093073,-26.75852891
1949,-333.1352629,-30.22349213
1950,-450.0258252,-32.88286436
1951,-353.1342064,-36.386169
1952,-277.168207,-31.31991484
1953,-213.7464671,-25.68206701
1954,-160.3465431,-28.80548314
1955,-154.6504217,-20.32813213
1956,-150.1947583,-18.03601795
1957,-143.1614263,-14.52494937
1958,-140.2600449,-12.48327854
1959,-111.360727,-12.94930173
1960,-166.7616695,-13.73957072
1961,-293.8968687,-20.11604448
1962,-239.9388545,-16.05539713
1963,-239.9914579,-14.77475096
1964,-339.2960989,-14.56569974
1965,-251.0651985,-15.39268536
1966,-168.3920633,-17.25747841
1967,-143.3306939,-19.96383521
1968,-112.5658786,-22.05756783
1969,-101.7352776,-23.91106734
1970,-95.85368478,-25.40968759
1971,-115.9352097,-26.65886361
1972,-181.7256872,-27.96254668
1973,-333.1680745,-31.74730585
1974,-456.5560562,-38.96624428
1975,-379.1714211,-40.2980083
1976,-297.3291738,-35.64517508
1977,-223.1232394,-29.5913093
1978,-174.4417833,-33.42839205
1979,-199.8535875,-29.27862623
1980,-205.7936899,-26.64214781
1981,-216.7092068,-27.43548874
1982,-261.3029352,-27.36094459
1983,-197.9497321,-27.16055315
1984,-213.8795141,-26.26711037
1985,-344.566511,-34.30666543
1986,-294.0428636,-36.40988836
1987,-291.8758237,-28.24510844
1988,-414.9825958,-26.28621699
1989,-318.2847064,-26.47227204
1990,-216.7184335,-27.3255355
1991,-134.526217,-29.26852361
1992,-100.9445678,-30.50441655
1993,-94.07291555,-31.6624202
1994,-90.90778152,-32.70225304
1995,-112.9597447,-33.63141472
1996,-130.5420872,-34.55986871
1997,-237.9459021,-36.21785144
1998,-363.4167178,-37.8471132
1999,-486.352511,-37.20130093
2000,-372.8742123,-36.40565734
2001,-306.7462748,-35.61792644
2002,-269.2348704,-40.89275028
2003,-219.0490404,-33.47590171
2004,-215.6382663,-29.4534037
2005,-214.0421094,-26.78133674
2006,-212.0999876,-25.52415289
2007,-183.5061201,-24.80497433
2008,-222.155488,-24.46565385
2009,-216.8060483,-31.16774676
2010,-301.7745089,-27.61412763
2011,-315.1013897,-26.57430605
2012,-300.7126558,-26.05145345
2013,-376.045713,-26.23057076
2014,-265.2641731,-27.34407979
2015,-136.0913338,-28.94807289
2016,-100.717493,-31.24668688
2017,-95.74126358,-33.92196358
2018,-91.17157949,-35.05274054
2019,-114.7932594,-35.66131437
2020,-134.893214,-36.61466285
2021,-180.8997577,-38.15422876
2022,-336.1948817,-40.24785124
2023,-469.2147462,-43.83763847
2024,-352.2885391,-40.04707684
2025,-284.0452559,-37.79208845
2026,-233.4143727,-41.93988721
2027,-178.043065,-33.13572725
2028,-170.3726447,-27.6316987
2029,-156.3309519,-23.46579122
2030,-162.4014764,-22.69983523
2031,-150.4219014,-22.61558175
2032,-191.1283925,-22.96088714
2033,-220.0805771,-29.75322808
2034,-267.0428509,-24.71711834
2035,-267.624585,-23.70605547
2036,-277.3448581,-22.99580463
2037,-366.5716026,-23.39203345
2038,-248.0483418,-24.48092005
2039,-151.9471443,-25.87467034
2040,-110.6860613,-27.40980386
2041,-101.7550931,-29.73200139
2042,-94.58926877,-31.44637064
2043,-113.7121038,-32.66358246
2044,-179.4778471,-34.06477446
2045,-395.5907203,-36.07960733
2046,-480.8228937,-40.60824672
2047,-377.1803823,-37.25818743
2048,-298.3041296,-35.40883077
2049,-247.5539791,-33.06019998
2050,-186.2221426,-35.25108826
2051,-170.0929859,-24.01455355
2052,-153.6576784,-17.57701909
2053,-150.7290353,-17.38727658
2054,-149.519114,-15.29921136
2055,-118.4607755,-14.89573399
2056,-170.9527413,-14.77920184
2057,-300.5866706,-20.10170508
2058,-243.9978838,-16.68085347
2059,-271.8246766,-16.16866939
2060,-372.8480726,-16.75648362
2061,-281.1368625,-17.89030187
2062,-197.19508,-20.4249521
2063,-149.095672,-22.67400158
2064,-111.9289118,-24.90502087
2065,-102.5694557,-27.88645312
2066,-95.07301741,-30.2467128
2067,-117.0899129,-32.8748858
2068,-179.4374913,-34.73473401
2069,-360.7391894,-37.23084448
2070,-480.6133141,-39.09903567
2071,-361.5847802,-37.28943454
2072,-288.1575382,-34.52973242
2073,-217.5662089,-27.40109261
2074,-158.5426091,-26.24351914
2075,-146.8154788,-16.08799858
2076,-138.5240115,-10.37619142
2077,-127.2232063,-6.24055953
2078,-128.5256529,-4.80514501
2079,-100.0330749,-4.8549532
2080,-147.4249199,-5.32050571
2081,-265.4011051,-7.50733442
2082,-205.2667285,-7.25368406
2083,-224.2695142,-7.40348664
2084,-317.3249274,-7.13064106
2085,-246.0821273,-9.27166499
2086,-168.0903612,-12.45534974
2087,-143.6303597,-16.22711467
2088,-113.8478143,-21.0406489
2089,-103.9681742,-24.65882793
2090,-96.05715155,-27.7011263
2091,-116.7747783,-29.29097319
2092,-179.1693269,-32.66878204
2093,-342.663745,-35.69988243
2094,-450.5088702,-40.5114753
2095,-330.3928963,-34.66119222
2096,-226.1187177,-24.89887577
2097,-176.9494704,-16.0329474
2098,-129.1927981,-8.24845617
2099,-129.940592,-6.23259928
2100,-127.5675663,-5.55130899
2101,-127.260769,-5.13761836
2102,-126.3398968,-4.73942774
2103,-99.44706822,-4.7783023
2104,-144.3936053,-5.24292148
2105,-260.8473224,-6.24980588
2106,-193.8076253,-7.1721107
2107,-193.3423514,-7.32372045
2108,-302.2016635,-6.79364154
2109,-231.8545119,-6.14117583
2110,-141.7581739,-5.08602326
2111,-116.4672396,-3.9465194
2112,-89.99082485,-6.10773684
2113,-87.55994033,-10.22047014
2114,-84.51646967,-13.13609637
2115,-112.7245436,-16.00230212
2116,-189.1054205,-19.26260499
2117,-322.9690403,-22.34382466
2118,-421.9984445,-25.30688302
2119,-330.6449437,-29.01165639
2120,-262.703079,-27.39674677
2121,-211.8310371,-26.05728244
2122,-175.978417,-25.95289796
2123,-174.3834214,-24.45774274
2124,-160.4401328,-20.98381453
2125,-154.4271621,-19.52934481
2126,-152.7984426,-18.83911925
2127,-139.0172479,-20.00643459
2128,-216.0882104,-21.79831761
2129,-352.9843306,-29.48066992
2130,-308.6731111,-25.23575073
2131,-314.8569211,-23.82953397
2132,-427.0960719,-24.49007969
2133,-321.5133947,-25.88219704
2134,-224.6354672,-27.44642613
2135,-119.1421462,-29.35178277
2136,-88.256118,-31.31453297
2137,-87.97431231,-33.07546868
2138,-87.04189817,-35.39149169
2139,-110.7142595,-37.65662582
2140,-174.2254305,-39.3300024
2141,-350.3778987,-41.591793
2142,-501.6162711,-44.17497832
2143,-409.6870652,-42.04770437
2144,-308.7751755,-38.61560569
2145,-238.7904827,-33.44458382
2146,-178.9186828,-33.87242831
2147,-173.6739526,-22.17228506
2148,-162.0457633,-16.03394582
2149,-155.4877191,-12.18183874
2150,-153.8376579,-10.59781649
2151,-128.9762473,-10.84621798
2152,-179.8974949,-11.17734499
2153,-311.1116365,-19.43270895
2154,-257.2895841,-15.53586356
2155,-265.0980843,-14.77528084
2156,-363.3042899,-15.28770132
2157,-270.8255932,-16.66820462
2158,-183.6155303,-18.57794248
2159,-148.9697117,-20.80583613
2160,-107.7260442,-23.10094508
2161,-98.83782343,-24.99348648
2162,-94.95502913,-26.56917427
2163,-115.2146418,-27.87361283
2164,-130.9669125,-29.15271198
2165,-219.8975388,-31.270985
2166,-340.3896412,-33.14149609
2167,-446.0783285,-31.87612326
2168,-320.5635312,-29.8652544
2169,-241.4778262,-25.19881202
2170,-181.4393705,-21.16293825
2171,-134.5611456,-12.82532113
2172,-131.9920599,-9.07023937
2173,-133.4741503,-6.38030165
2174,-133.3011416,-5.14767266
2175,-103.5408603,-5.19405288
2176,-131.1214971,-5.73482895
2177,-149.0790024,-9.11388968
2178,-207.043984,-9.11415048
2179,-217.6892004,-9.72550455
2180,-222.1213908,-10.65528262
2181,-326.2647963,-12.42609889
2182,-229.7257669,-15.39734273
2183,-149.7952909,-18.09147264
2184,-116.5223979,-21.6000504
2185,-103.636894,-24.99190637
2186,-95.62640819,-27.28546292
2187,-111.6156176,-29.4182664
2188,-136.7120662,-32.98595519
2189,-180.22127,-36.23824012
2190,-332.4831117,-36.67744392
2191,-462.54844,-36.76581318
2192,-365.2847121,-35.92113187
2193,-260.6742234,-35.6457943
2194,-194.2141674,-23.82061464
2195,-136.7703869,-16.27781226
2196,-132.841432,-10.92222008
2197,-126.4506305,-6.30592338
2198,-127.0231835,-5.18721645
2199,-96.2438267,-5.72812856
2200,-124.3398495,-6.81586738
2201,-147.3904155,-7.87426803
2202,-191.8504529,-8.10021226
2203,-195.7738847,-7.52168059
2204,-201.3949419,-6.75005356
2205,-298.1048265,-6.75185413
2206,-196.9993694,-9.75601353
2207,-136.3751675,-13.6437957
2208,-109.6732447,-17.14594126
2209,-104.6298025,-20.89889554
2210,-101.0532993,-24.51705458
2211,-114.8031393,-28.06777774
2212,-183.8312061,-30.67467393
2213,-341.935942,-33.61448262
2214,-448.5625875,-34.77871033
2215,-355.4346646,-34.16480775
2216,-264.1589355,-29.88074408
2217,-201.2958074,-28.53714988
2218,-143.8188886,-19.00293748
2219,-138.0611524,-12.29461899
2220,-130.0805074,-6.74061452
2221,-122.6351623,-4.78583019
2222,-127.4611835,-4.82700233
2223,-98.60695759,-5.28960572
2224,-142.747606,-6.28952376
2225,-259.787429,-7.19958249
2226,-197.851805,-7.34812779
2227,-200.1535807,-6.80720872
2228,-300.0109923,-6.1489305
2229,-232.8552285,-5.09989444
2230,-147.8400673,-6.73287345
2231,-128.6463494,-10.05020459
2232,-98.78956316,-13.53753118
2233,-95.89362982,-17.3766965
2234,-102.217589,-20.8399563
2235,-119.7207283,-22.76805895
2236,-179.5682353,-26.01142361
2237,-328.1661032,-30.03971752
2238,-434.438558,-34.62372512
2239,-339.0586633,-32.03743523
2240,-285.0610107,-32.18866964
2241,-254.9038783,-39.31386549
2242,-215.897415,-33.71382628
2243,-201.6544409,-29.85756912
2244,-174.49964,-27.21091578
2245,-153.5916796,-22.67843376
2246,-165.592176,-23.25259543
2247,-172.5620685,-24.51274601
2248,-229.4165313,-30.9698996
2249,-347.0080376,-25.53933932
2250,-288.3364487,-24.07347219
2251,-287.5257222,-23.16061246
2252,-398.8831877,-23.74710836
2253,-346.4033554,-25.87674914
2254,-235.9222249,-28.33214908
2255,-122.5756772,-30.66438405
2256,-87.94549808,-32.46294449
2257,-88.78587168,-35.16283581
2258,-86.7314018,-36.06751461
2259,-108.1724345,-37.06856245
2260,-176.1693532,-38.81528788
2261,-344.3762125,-41.00468192
2262,-488.5811245,-44.84533895
2263,-380.2162228,-41.54868745
2264,-292.4888532,-38.7710317
2265,-235.0242938,-41.3527936
2266,-202.7679632,-34.60759112
2267,-205.36739,-30.23950433
2268,-196.3176791,-28.13154988
2269,-196.8051988,-27.25381665
2270,-203.5417984,-26.82715226
2271,-168.5617847,-25.76422705
2272,-213.8195036,-24.17061504
2273,-334.7170534,-25.00788418
2274,-273.0753436,-24.73827123
2275,-287.2909386,-24.5765476
2276,-388.2545415,-25.15133633
2277,-292.8346539,-26.15368685
2278,-197.2272655,-26.28758277
2279,-148.519666,-28.54149816
2280,-109.3857567,-31.37850207
2281,-95.95360537,-33.28919305
2282,-95.25499328,-34.26988071
2283,-115.5833445,-36.29430204
2284,-177.2900608,-38.74152432
2285,-349.3918261,-41.32725244
2286,-496.8068914,-44.76738348
2287,-400.1406822,-41.57298216
2288,-315.1572865,-39.47625103
2289,-270.4191953,-45.07403027
2290,-233.5653807,-36.80973488
2291,-212.1327661,-30.93146034
2292,-180.9085454,-24.44588327
2293,-185.2351272,-23.64944744
2294,-173.4624569,-18.79717587
2295,-130.1590272,-17.79940198
2296,-196.1726323,-23.90753283
2297,-321.8378351,-19.00602154
2298,-266.2601627,-18.69829827
2299,-275.028672,-18.31751536
2300,-374.1796424,-19.33361129
2301,-295.2889359,-21.0053622
2302,-197.7893814,-23.12566495
2303,-144.6964418,-26.3024604
2304,-109.5461712,-28.93794201
2305,-100.3041239,-33.30903047
2306,-95.46118133,-34.48139752
2307,-111.5265044,-36.7453729
2308,-180.7331383,-40.27629991
2309,-351.7374958,-48.31141939
2310,-493.5352873,-44.0518108
2311,-376.4741994,-41.4474593
2312,-273.4685407,-35.76340941
2313,-205.6628774,-33.78694134
2314,-152.02952,-22.57188144
2315,-145.2105262,-15.04742909
2316,-137.7568305,-9.98292724
2317,-128.7534544,-6.73341873
2318,-131.1896541,-5.15288113
2319,-98.54579429,-5.30701566
2320,-149.0375584,-9.71031994
2321,-271.2208953,-7.42881973
2322,-210.4222735,-8.37450263
2323,-227.3081064,-9.22225251
2324,-325.3006109,-10.21100801
2325,-257.8216003,-12.97943458
2326,-174.4061656,-16.76394152
2327,-145.4227311,-20.13313653
2328,-109.2859168,-23.04014736
2329,-102.5014597,-26.19034011
2330,-94.86738284,-28.49963481
2331,-112.0111692,-31.30709115
2332,-132.3178239,-33.5029451
2333,-221.0411681,-41.02959363
2334,-346.148285,-37.88810206
2335,-451.6969701,-35.64845909
2336,-329.8224273,-30.64857776
2337,-237.6372241,-27.64961282
2338,-188.3615514,-18.87485012
2339,-141.1843606,-13.52210526
2340,-140.2540523,-10.71453244
2341,-136.1111489,-6.85016859
2342,-129.4523639,-5.17927779
2343,-99.78625998,-5.71990225
2344,-128.0767286,-6.79563814
2345,-147.8189385,-7.85927953
2346,-194.6693746,-8.08760799
2347,-200.9077282,-7.51290121
2348,-209.964953,-7.31060675
2349,-324.4843029,-11.10949684
2350,-233.4960226,-14.38536232
2351,-148.532027,-18.71294896
2352,-113.1804364,-22.15502248
2353,-101.6219949,-24.23025824
2354,-91.82235067,-25.13017388
2355,-108.7370284,-26.49085005
2356,-133.1515407,-28.52910154
2357,-178.5704246,-31.031124
2358,-293.5247971,-33.90192054
2359,-419.2314186,-31.39516786
2360,-307.3167697,-29.47410271
2361,-239.3545716,-33.38165954
2362,-188.6265336,-25.95786198
2363,-139.5614972,-21.35724044
2364,-138.9699198,-19.10700412
2365,-135.4090474,-14.79439749
2366,-132.9438209,-11.8948171
2367,-103.4711272,-10.9215387
2368,-130.0108788,-15.55547151
2369,-159.8750906,-11.64321363
2370,-209.0947913,-11.4901591
2371,-218.4877247,-11.55889426
2372,-226.3685617,-11.90503111
2373,-330.3265175,-14.7754059
2374,-236.5100115,-18.0907788
2375,-147.5724873,-20.34076043
2376,-111.6917713,-23.55531049
2377,-102.386804,-25.99811048
2378,-94.76749807,-28.80680883
2379,-112.0958809,-30.90038763
2380,-175.1798072,-33.5683779
2381,-346.3751144,-40.44284325
2382,-455.7554887,-37.96267021
2383,-336.2103156,-34.17138641
2384,-252.099387,-30.81925337
2385,-189.5642167,-29.5629619
2386,-139.9919713,-20.55151272
2387,-138.5071443,-13.41481995
2388,-132.7681273,-8.67251432
2389,-123.440184,-4.78408044
2390,-126.8728509,-4.82306709
2391,-94.84708977,-5.27776754
2392,-146.055117,-6.28127356
2393,-255.2176156,-7.18750873
2394,-199.2768129,-7.33820747
2395,-201.9809583,-6.79684069
2396,-304.6183697,-6.1404196
2397,-224.6500314,-5.33877964
2398,-144.4433487,-8.79544473
2399,-126.562327,-12.16357092
2400,-105.21088,-16.10930536
2401,-107.0529905,-20.0362907
2402,-102.9281266,-23.61905059
2403,-115.9603254,-26.48613427
2404,-178.6627547,-28.97473827
2405,-325.4831206,-31.83815776
2406,-416.1124145,-31.92420923
2407,-320.150253,-30.02353828
2408,-237.2980182,-26.06121356
2409,-178.6926535,-24.1649317
2410,-132.8297805,-15.55760323
2411,-128.9544361,-9.22659321
2412,-126.9010581,-5.68179162
2413,-123.7166951,-4.7712594
2414,-122.370173,-4.80907575
2415,-98.40550783,-5.26887613
2416,-141.4745267,-6.25866189
2417,-258.8017937,-7.16462621
2418,-191.2780479,-7.31239952
2419,-194.8009556,-6.77199227
2420,-288.9330966,-6.11583974
2421,-220.1680388,-5.07138
2422,-140.3760291,-4.71188453
2423,-113.742614,-7.58638016
2424,-95.81777618,-11.76932808
2425,-99.1162127,-15.93212198
2426,-100.9108961,-19.16967852
2427,-119.2806195,-22.47721094
2428,-179.9582017,-25.18735004
2429,-316.1290036,-30.06125686
2430,-400.6835003,-27.15369252
2431,-295.6999315,-25.21356142
2432,-223.1045714,-22.76528415
2433,-173.1173697,-22.01429046
2434,-127.6079935,-15.29576375
2435,-130.2244664,-12.64715663
2436,-129.2459224,-9.2471322
2437,-122.737947,-7.55123809
2438,-123.7081662,-6.68775884
2439,-98.84321638,-5.2949517
2440,-142.0508776,-6.28726756
2441,-259.4542465,-7.20179693
2442,-192.1178796,-7.33952323
2443,-195.2938661,-6.79289406
2444,-286.6843263,-6.13024272
2445,-210.1987596,-5.07532354
2446,-124.3123519,-4.63704649
2447,-97.11880639,-6.19679252
2448,-77.20631328,-9.57246206
2449,-85.82153284,-12.05598247
2450,-85.8031162,-13.92325381
2451,-104.9744232,-15.7034356
2452,-171.8890167,-18.04213508
2453,-309.1296755,-23.92605223
2454,-405.4792298,-25.27333629
2455,-313.1294008,-23.25250794
2456,-230.7394091,-21.05003617
2457,-176.8687616,-22.57499178
2458,-136.340622,-17.16433265
2459,-133.7698455,-14.49375256
2460,-131.1367112,-13.52216417
2461,-131.0559961,-12.60884218
2462,-142.668296,-13.25235345
2463,-117.0725359,-14.0837439
2464,-176.0506639,-19.73634586
2465,-295.7902088,-17.16907387
2466,-240.9340741,-16.97211164
2467,-245.7913661,-16.02553506
2468,-333.9315219,-16.32993588
2469,-248.5150953,-17.34917144
2470,-161.22262,-18.8063779
2471,-127.5080472,-20.0566875
2472,-98.53070214,-21.29934434
2473,-93.60298889,-22.67626926
2474,-93.45767987,-23.20893106
2475,-110.5745321,-24.17079974
2476,-176.1574561,-25.63298193
2477,-319.37507,-27.51172242
2478,-409.271356,-30.03293242
2479,-320.5595934,-28.19866663
2480,-250.0141443,-27.49927296
2481,-199.6452668,-30.82232142
2482,-155.4261892,-26.05155906
2483,-146.6541166,-21.69153369
2484,-149.8507839,-20.42750554
2485,-150.1298647,-19.73120717
2486,-154.5132865,-19.32537059
2487,-122.6569825,-18.71067906
2488,-180.6814337,-24.53746477
2489,-309.5861655,-20.5749569
2490,-253.7022793,-20.01374942
2491,-267.4731253,-19.89131872
2492,-365.1668048,-19.9114071
2493,-274.7537315,-20.77074739
2494,-182.4178661,-22.21251944
2495,-146.8183155,-23.90092295
2496,-110.7947923,-25.53492677
2497,-97.46152142,-26.83413925
2498,-94.37947681,-27.61506575
2499,-111.511174,-28.5911422
2500,-129.8999981,-30.46398984
2501,-221.9386465,-32.94807155
2502,-333.0379352,-32.45881979
2503,-450.7893627,-32.28567573
2504,-336.039454,-30.09670287
2505,-257.5504134,-31.11189015
2506,-203.2909359,-22.75262632
2507,-149.2527949,-18.22551995
2508,-136.4543327,-13.10224438
2509,-146.2109109,-12.02860134
2510,-145.8811425,-9.94738175
2511,-111.4809006,-9.11475211
2512,-146.8951951,-13.84876722
2513,-166.0126804,-11.09666439
2514,-217.3224932,-11.71843188
2515,-241.029745,-12.86169145
2516,-246.9247234,-13.05131187
2517,-327.0393401,-14.56115455
2518,-222.1715273,-17.56240521
2519,-145.6140674,-20.42134445
2520,-113.191735,-23.89993237
2521,-101.9962893,-26.22898539
2522,-95.02723109,-28.15631508
2523,-111.8938763,-29.84587894
2524,-130.3924796,-32.20876174
2525,-179.7333338,-35.0488317
2526,-298.379283,-34.34885971
2527,-423.4186889,-34.02958685
2528,-314.2391905,-31.65168158
2529,-251.1143106,-36.04767889
2530,-215.2341931,-29.12268772
2531,-157.1253612,-23.60581274
2532,-160.2462719,-21.48891237
2533,-157.1441496,-19.4124371
2534,-161.4488044,-19.16430152
2535,-124.6448138,-17.60688083
2536,-147.253417,-16.44831735
2537,-167.5152756,-15.92792292
2538,-215.5923576,-15.7486513
2539,-216.3198418,-15.27761192
2540,-229.6199533,-15.11951995
2541,-324.8156139,-16.67491255
2542,-226.0878754,-19.17231498
2543,-152.3614741,-22.25553203
2544,-109.9418369,-24.81265132
2545,-103.7685917,-27.14948625
2546,-95.72569766,-29.05780043
2547,-112.4766656,-31.6919813
2548,-175.0387726,-34.40564962
2549,-356.5371261,-39.89754641
2550,-431.2309656,-36.27577546
2551,-329.5961,-33.48316482
2552,-247.5387183,-28.21057917
2553,-190.2234435,-28.05168881
2554,-144.3535346,-18.738913
2555,-139.5238458,-12.89053727
2556,-131.0896543,-9.5777024
2557,-124.1208041,-5.64438176
2558,-127.6911588,-4.81512075
2559,-93.92983659,-5.2739762
2560,-141.7480531,-6.2681612
2561,-257.4212178,-7.16664312
2562,-193.3606355,-7.31441667
2563,-208.7753518,-6.77843099
2564,-303.7717548,-6.12313828
2565,-226.3679894,-6.42871832
2566,-148.5331795,-9.56695541
2567,-124.5024627,-12.84096838
2568,-111.6882211,-17.43867826
2569,-107.4425396,-20.80596182
2570,-95.712201,-24.22069125
2571,-115.3481096,-27.02617977
2572,-176.6805835,-30.13615087
2573,-328.785168,-37.86927821
2574,-417.192912,-34.28631584
2575,-319.645801,-30.93195723
2576,-232.8019903,-26.51261624
2577,-183.8304678,-25.51887592
2578,-131.6758166,-15.98791428
2579,-130.3413368,-9.7955872
2580,-123.3994384,-5.61152822
2581,-122.1296736,-4.75083886
2582,-124.8041325,-4.79218884
2583,-95.84253446,-5.24633808
2584,-140.3005889,-6.24153005
2585,-255.5715365,-7.1510837
2586,-201.7968307,-7.30094203
2587,-227.4929463,-6.77122565
2588,-336.9020221,-6.12587507
2589,-273.4410371,-8.76847575
2590,-194.8608883,-13.30912285
2591,-140.5165686,-16.37612681
2592,-106.3428215,-19.82757529
2593,-93.05299943,-22.8921697
2594,-92.8036116,-24.80059743
2595,-108.9892398,-26.58507007
2596,-173.6944696,-28.73241631
2597,-315.6042755,-31.12846605
2598,-408.5594497,-30.675518
2599,-318.374265,-29.77861665
2600,-238.6508212,-25.67346193
2601,-183.7108173,-26.85516007
2602,-143.3222339,-18.58564144
2603,-132.9190489,-12.18519108
2604,-130.3911587,-7.93406233
2605,-122.9407864,-4.76268482
2606,-121.2747107,-4.80721278
2607,-94.4759524,-5.26053189
2608,-140.9568084,-6.25985776
2609,-259.2864859,-7.15882177
2610,-192.0809589,-7.30189105
2611,-204.3585817,-6.766833
2612,-301.3706923,-6.11554414
2613,-233.3452035,-6.47970511
2614,-150.3739501,-8.87895755
2615,-121.9570699,-11.97729472
2616,-97.56896328,-14.99257523
2617,-88.67927482,-17.50876787
2618,-95.7029508,-20.21824447
2619,-117.2628978,-22.90278891
2620,-177.9092676,-24.86854712
2621,-309.5968848,-27.22136335
2622,-395.0980761,-26.24759726
2623,-298.0753919,-24.67782404
2624,-223.9998032,-20.93663396
2625,-176.3523378,-20.04029408
2626,-124.3474598,-11.3689205
2627,-128.3333956,-5.84198505
2628,-122.7949098,-5.13061216
2629,-121.7574801,-4.73595629
2630,-121.8243866,-4.77570566
2631,-98.13070741,-5.21754985
2632,-139.9662677,-6.20755501
2633,-250.3805014,-7.10556888
2634,-189.888839,-7.25365338
2635,-186.8239075,-6.71162877
2636,-280.5598264,-6.06256227
2637,-216.2397312,-5.02701304
2638,-131.7706855,-3.90719003
2639,-106.2875938,-3.5478964
2640,-94.66123747,-7.38362215
2641,-96.6522641,-12.13426451
2642,-103.3066158,-16.79318248
2643,-118.149103,-20.45079008
2644,-180.8867089,-24.97533178
2645,-312.9163192,-28.15581567
2646,-392.7299174,-26.68149835
2647,-291.8918853,-24.45666114
2648,-219.2703007,-20.51759935
2649,-168.4046605,-17.53113938
2650,-123.5484257,-12.8737693
2651,-129.5571795,-9.83509959
2652,-124.2305506,-8.06900759
2653,-123.3452997,-6.60956535
2654,-123.2020093,-5.82739862
2655,-98.6324339,-5.42440133
2656,-140.9036201,-8.6939372
2657,-255.8663482,-7.64442504
2658,-209.1421218,-8.92528248
2659,-222.2688274,-9.41307853
2660,-330.4556708,-10.81261106
2661,-256.5299377,-12.5074109
2662,-168.4206238,-14.84400063
2663,-127.8310059,-16.74354318
2664,-97.27509446,-18.93064164
2665,-88.40061189,-20.51919016
2666,-96.18955599,-23.36494716
2667,-115.3157696,-26.29875605
2668,-136.5994617,-29.57857955
2669,-213.9825299,-36.7582657
2670,-329.1212481,-33.09247263
2671,-442.8257339,-31.84183157
2672,-336.810985,-30.946419
2673,-259.6596614,-33.46748613
2674,-200.8833689,-23.55280173
2675,-146.4237541,-18.54365205
2676,-149.8249614,-14.47664325
2677,-140.9246564,-11.23366126
2678,-147.031528,-10.66053115
2679,-112.7298069,-9.40659037
2680,-144.9987328,-14.76765578
2681,-161.0729368,-10.82377392
2682,-223.2062215,-11.82842144
2683,-232.47295,-11.71375796
2684,-240.8905898,-13.10551725
2685,-328.077335,-15.14452721
2686,-222.496496,-17.59403818
2687,-146.5097454,-20.92161281
2688,-110.5574764,-23.95651338
2689,-100.750312,-27.05681772
2690,-90.79369332,-29.19716396
2691,-110.7402732,-31.04737803
2692,-131.1437921,-33.59411553
2693,-178.6546956,-36.3661037
2694,-308.6794468,-35.22916698
2695,-417.8236555,-33.55898736
2696,-307.9817861,-30.17984354
2697,-237.9326684,-31.33538388
2698,-197.2123724,-25.8753221
2699,-175.8661747,-24.969365
2700,-187.7928977,-23.14477768
2701,-177.3997509,-21.68707861
2702,-180.6614762,-21.79674022
2703,-142.5154775,-18.76049535
2704,-163.2414435,-25.85112451
2705,-208.5198906,-22.04926124
2706,-323.1836924,-23.20608857
2707,-318.5471075,-23.1890392
2708,-287.7285019,-23.51172101
2709,-370.6365087,-25.32734565
2710,-264.5947446,-28.27300353
2711,-116.5642179,-32.88074966
2712,-88.23674583,-35.2610866
2713,-89.15003172,-38.41571189
2714,-83.99230921,-41.93891013
2715,-107.398094,-44.67203561
2716,-173.9375223,-47.49768166
2717,-366.7511795,-50.18924514
2718,-516.1647414,-48.21393642
2719,-405.1328483,-44.45999693
2720,-288.8315565,-38.03462767
2721,-220.1365433,-38.02278383
2722,-173.9859522,-26.3740612
2723,-162.2458541,-19.10751888
2724,-149.0575447,-13.78094985
2725,-142.4994078,-10.85103457
2726,-140.9125615,-9.48283413
2727,-112.7118134,-8.34412442
2728,-150.8886111,-12.41439009
2729,-267.401394,-8.79579472
2730,-208.2893949,-9.26677552
2731,-232.2014667,-9.67983829
2732,-323.8874323,-10.27981023
2733,-246.0974168,-12.6968602
2734,-168.7426332,-15.15530808
2735,-127.8818098,-17.28114706
2736,-103.5481167,-20.6907495
2737,-99.75249408,-22.9548993
2738,-96.38422009,-25.30011646
2739,-114.3373685,-27.11900638
2740,-177.0314377,-29.57688911
2741,-331.5686479,-36.83604262
2742,-429.7195593,-33.69808742
2743,-328.082132,-31.58885743
2744,-255.3838279,-29.28789235
2745,-195.2707948,-28.55039473
2746,-153.9784463,-22.09353346
2747,-149.3497539,-16.99372792
