,domestic,commercial
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0.000616643,0.000616643
9,0.017915617,0.017915617
10,0.031527174,0.031527174
11,0.024729932,0.024729932
12,0.035202054,0.035202054
13,0.030945045,0.030945045
14,0.023703629,0.023703629
15,0.006284269,0.006284269
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0.009079914,0.009079914
33,0.13393974,0.13393974
34,0.272709939,0.272709939
35,0.33770543,0.33770543
36,0.362057802,0.362057802
37,0.311085725,0.311085725
38,0.21124187,0.21124187
39,0.04805013,0.04805013
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0.002455162,0.002455162
57,0.101354743,0.101354743
58,0.258231726,0.258231726
59,0.234636034,0.234636034
60,0.043909572,0.043909572
61,0.046159309,0.046159309
62,0.100957198,0.100957198
63,0.031423298,0.031423298
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0.001241002,0.001241002
81,0.026718878,0.026718878
82,0.04987543,0.04987543
83,0.071901109,0.071901109
84,0.033770217,0.033770217
85,0.04313776,0.04313776
86,0.02740555,0.02740555
87,0.009906372,0.009906372
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0.008229373,0.008229373
105,0.058868076,0.058868076
106,0.170741706,0.170741706
107,0.106079852,0.106079852
108,0.04266475,0.04266475
109,0.036315868,0.036315868
110,0.027371424,0.027371424
111,0.010967232,0.010967232
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0.006878597,0.006878597
129,0.120681213,0.120681213
130,0.150733029,0.150733029
131,0.311771128,0.311771128
132,0.23868673,0.23868673
133,0.147085066,0.147085066
134,0.073850528,0.073850528
135,0.058151794,0.058151794
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0.000624632,0.000624632
153,0.011261476,0.011261476
154,0.009419299,0.009419299
155,0.122861401,0.122861401
156,0.28627716,0.28627716
157,0.342966455,0.342966455
158,0.217252476,0.217252476
159,0.057846267,0.057846267
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0.014718594,0.014718594
177,0.086283612,0.086283612
178,0.222250473,0.222250473
179,0.337479619,0.337479619
180,0.329627928,0.329627928
181,0.111183923,0.111183923
182,0.162225126,0.162225126
183,0.023551433,0.023551433
184,0,0
185,0,0
186,0,0
187,0,0
188,0,0
189,0,0
190,0,0
191,0,0
192,0,0
193,0,0
194,0,0
195,0,0
196,0,0
197,0,0
198,0,0
199,0,0
200,0.014206274,0.014206274
201,0.035895337,0.035895337
202,0.032714719,0.032714719
203,0.058432597,0.058432597
204,0.15717554,0.15717554
205,0.256511886,0.256511886
206,0.161115549,0.161115549
207,0.04907798,0.04907798
208,0,0
209,0,0
210,0,0
211,0,0
212,0,0
213,0,0
214,0,0
215,0,0
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,0,0
222,0,0
223,0,0
224,0.008310718,0.008310718
225,0.074455464,0.074455464
226,0.17254578,0.17254578
227,0.345813902,0.345813902
228,0.302312702,0.302312702
229,0.263973167,0.263973167
230,0.183419301,0.183419301
231,0.041592455,0.041592455
232,0,0
233,0,0
234,0,0
235,0,0
236,0,0
237,0,0
238,0,0
239,0,0
240,0,0
241,0,0
242,0,0
243,0,0
244,0,0
245,0,0
246,0,0
247,0,0
248,0.013199106,0.013199106
249,0.122487267,0.122487267
250,0.283533343,0.283533343
251,0.348487976,0.348487976
252,0.353355395,0.353355395
253,0.255915538,0.255915538
254,0.086702375,0.086702375
255,0.035876303,0.035876303
256,0.00294322,0.00294322
257,0,0
258,0,0
259,0,0
260,0,0
261,0,0
262,0,0
263,0,0
264,0,0
265,0,0
266,0,0
267,0,0
268,0,0
269,0,0
270,0,0
271,0,0
272,0.008192016,0.008192016
273,0.076224289,0.076224289
274,0.265101409,0.265101409
275,0.316714577,0.316714577
276,0.314461803,0.314461803
277,0.309788734,0.309788734
278,0.05765962,0.05765962
279,0.030793064,0.030793064
280,0.002409732,0.002409732
281,0,0
282,0,0
283,0,0
284,0,0
285,0,0
286,0,0
287,0,0
288,0,0
289,0,0
290,0,0
291,0,0
292,0,0
293,0,0
294,0,0
295,0,0
296,0.014988327,0.014988327
297,0.132625569,0.132625569
298,0.296586846,0.296586846
299,0.361753181,0.361753181
300,0.383834196,0.383834196
301,0.346053868,0.346053868
302,0.215528036,0.215528036
303,0.02996175,0.02996175
304,0.000605575,0.000605575
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0.121035689,0.121035689
322,0.256989033,0.256989033
323,0.346935433,0.346935433
324,0.40332255,0.40332255
325,0.354270023,0.354270023
326,0.23829502,0.23829502
327,0.070691207,0.070691207
328,0.001174772,0.001174772
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
344,0.010532052,0.010532052
345,0.05163262,0.05163262
346,0.067992562,0.067992562
347,0.057517498,0.057517498
348,0.044520784,0.044520784
349,0.050926029,0.050926029
350,0.027048384,0.027048384
351,0.009421509,0.009421509
352,0.001254549,0.001254549
353,0,0
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,0,0
361,0,0
362,0,0
363,0,0
364,0,0
365,0,0
366,0,0
367,0,0
368,0.004911966,0.004911966
369,0.048659921,0.048659921
370,0.260155006,0.260155006
371,0.280098357,0.280098357
372,0.308838888,0.308838888
373,0.205519843,0.205519843
374,0.150396866,0.150396866
375,0.135144128,0.135144128
376,0.014814718,0.014814718
377,0,0
378,0,0
379,0,0
380,0,0
381,0,0
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0.009828733,0.009828733
393,0.125570795,0.125570795
394,0.281885224,0.281885224
395,0.345490084,0.345490084
396,0.331755608,0.331755608
397,0.289504603,0.289504603
398,0.107025781,0.107025781
399,0.098374282,0.098374282
400,0.009222331,0.009222331
401,0,0
402,0,0
403,0,0
404,0,0
405,0,0
406,0,0
407,0,0
408,0,0
409,0,0
410,0,0
411,0,0
412,0,0
413,0,0
414,0,0
415,0,0
416,0.001837298,0.001837298
417,0.031937086,0.031937086
418,0.072120146,0.072120146
419,0.059446823,0.059446823
420,0.142214014,0.142214014
421,0.140283151,0.140283151
422,0.109547324,0.109547324
423,0.033875423,0.033875423
424,0.003679491,0.003679491
425,0,0
426,0,0
427,0,0
428,0,0
429,0,0
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0,0
436,0,0
437,0,0
438,0,0
439,0,0
440,0.000609943,0.000609943
441,0.028785078,0.028785078
442,0.07815125,0.07815125
443,0.166806254,0.166806254
444,0.180708307,0.180708307
445,0.215518852,0.215518852
446,0.168236289,0.168236289
447,0.087461147,0.087461147
448,0.008851763,0.008851763
449,0,0
450,0,0
451,0,0
452,0,0
453,0,0
454,0,0
455,0,0
456,0,0
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0.014099539,0.014099539
465,0.09679309,0.09679309
466,0.164617182,0.164617182
467,0.199572656,0.199572656
468,0.250145895,0.250145895
469,0.215224984,0.215224984
470,0.131894011,0.131894011
471,0.042769005,0.042769005
472,0.002392111,0.002392111
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0.003507012,0.003507012
489,0.041115919,0.041115919
490,0.119456771,0.119456771
491,0.141097709,0.141097709
492,0.174445744,0.174445744
493,0.329000471,0.329000471
494,0.280951425,0.280951425
495,0.152357597,0.152357597
496,0.01656028,0.01656028
497,0,0
498,0,0
499,0,0
500,0,0
501,0,0
502,0,0
503,0,0
504,0,0
505,0,0
506,0,0
507,0,0
508,0,0
509,0,0
510,0,0
511,0,0
512,0.004218026,0.004218026
513,0.016964205,0.016964205
514,0.116670056,0.116670056
515,0.044296747,0.044296747
516,0.107466228,0.107466228
517,0.298479199,0.298479199
518,0.260265578,0.260265578
519,0.056483255,0.056483255
520,0.004894072,0.004894072
521,0,0
522,0,0
523,0,0
524,0,0
525,0,0
526,0,0
527,0,0
528,0,0
529,0,0
530,0,0
531,0,0
532,0,0
533,0,0
534,0,0
535,0,0
536,0.028223321,0.028223321
537,0.058400263,0.058400263
538,0.038022576,0.038022576
539,0.042545718,0.042545718
540,0.051571668,0.051571668
541,0.28245457,0.28245457
542,0.289471548,0.289471548
543,0.125047681,0.125047681
544,0.01023125,0.01023125
545,0,0
546,0,0
547,0,0
548,0,0
549,0,0
550,0,0
551,0,0
552,0,0
553,0,0
554,0,0
555,0,0
556,0,0
557,0,0
558,0,0
559,0,0
560,0.001770432,0.001770432
561,0.039791764,0.039791764
562,0.110656895,0.110656895
563,0.218331432,0.218331432
564,0.301097773,0.301097773
565,0.282686479,0.282686479
566,0.208378298,0.208378298
567,0.074415007,0.074415007
568,0.003033296,0.003033296
569,0,0
570,0,0
571,0,0
572,0,0
573,0,0
574,0,0
575,0,0
576,0,0
577,0,0
578,0,0
579,0,0
580,0,0
581,0,0
582,0,0
583,0,0
584,0.008519385,0.008519385
585,0.023868249,0.023868249
586,0.070050719,0.070050719
587,0.142140215,0.142140215
588,0.236236313,0.236236313
589,0.223204172,0.223204172
590,0.210744726,0.210744726
591,0.028168847,0.028168847
592,0.006238639,0.006238639
593,0,0
594,0,0
595,0,0
596,0,0
597,0,0
598,0,0
599,0,0
600,0,0
601,0,0
602,0,0
603,0,0
604,0,0
605,0,0
606,0,0
607,0,0
608,0.002364133,0.002364133
609,0.012503213,0.012503213
610,0.022789456,0.022789456
611,0.024825985,0.024825985
612,0.023755973,0.023755973
613,0.040272235,0.040272235
614,0.047822705,0.047822705
615,0.053054388,0.053054388
616,0.002447352,0.002447352
617,0,0
618,0,0
619,0,0
620,0,0
621,0,0
622,0,0
623,0,0
624,0,0
625,0,0
626,0,0
627,0,0
628,0,0
629,0,0
630,0,0
631,0,0
632,0.004120323,0.004120323
633,0.027311245,0.027311245
634,0.062403437,0.062403437
635,0.112482176,0.112482176
636,0.18369647,0.18369647
637,0.205891991,0.205891991
638,0.033803057,0.033803057
639,0.037808326,0.037808326
640,0.01872551,0.01872551
641,0,0
642,0,0
643,0,0
644,0,0
645,0,0
646,0,0
647,0,0
648,0,0
649,0,0
650,0,0
651,0,0
652,0,0
653,0,0
654,0,0
655,0,0
656,0.00545188,0.00545188
657,0.046834737,0.046834737
658,0.108230111,0.108230111
659,0.257910359,0.257910359
660,0.122596567,0.122596567
661,0.271292271,0.271292271
662,0.255727797,0.255727797
663,0.176950532,0.176950532
664,0.032932106,0.032932106
665,0,0
666,0,0
667,0,0
668,0,0
669,0,0
670,0,0
671,0,0
672,0,0
673,0,0
674,0,0
675,0,0
676,0,0
677,0,0
678,0,0
679,0,0
680,0.005412281,0.005412281
681,0.030683552,0.030683552
682,0.104616376,0.104616376
683,0.109942813,0.109942813
684,0.099717315,0.099717315
685,0.100313627,0.100313627
686,0.058787766,0.058787766
687,0.019745166,0.019745166
688,0.004176211,0.004176211
689,0,0
690,0,0
691,0,0
692,0,0
693,0,0
694,0,0
695,0,0
696,0,0
697,0,0
698,0,0
699,0,0
700,0,0
701,0,0
702,0,0
703,0,0
704,0.014779386,0.014779386
705,0.033285902,0.033285902
706,0.034699962,0.034699962
707,0.054143655,0.054143655
708,0.074226137,0.074226137
709,0.053171108,0.053171108
710,0.038082258,0.038082258
711,0.064570141,0.064570141
712,0.012612852,0.012612852
713,0,0
714,0,0
715,0,0
716,0,0
717,0,0
718,0,0
719,0,0
720,0,0
721,0,0
722,0,0
723,0,0
724,0,0
725,0,0
726,0,0
727,0,0
728,0.010775585,0.010775585
729,0.052353518,0.052353518
730,0.061845952,0.061845952
731,0.062295812,0.062295812
732,0.037817136,0.037817136
733,0.029225742,0.029225742
734,0.02428784,0.02428784
735,0.013921083,0.013921083
736,0.004226683,0.004226683
737,0,0
738,0,0
739,0,0
740,0,0
741,0,0
742,0,0
743,0,0
744,0,0
745,0,0
746,0,0
747,0,0
748,0,0
749,0,0
750,0,0
751,0,0
752,0.047592551,0.047592551
753,0.149393815,0.149393815
754,0.272269019,0.272269019
755,0.370872024,0.370872024
756,0.44304766,0.44304766
757,0.390457809,0.390457809
758,0.216396814,0.216396814
759,0.138155246,0.138155246
760,0.052353283,0.052353283
761,0,0
762,0,0
763,0,0
764,0,0
765,0,0
766,0,0
767,0,0
768,0,0
769,0,0
770,0,0
771,0,0
772,0,0
773,0,0
774,0,0
775,0,0
776,0.035463122,0.035463122
777,0.088080813,0.088080813
778,0.204826887,0.204826887
779,0.267605997,0.267605997
780,0.389392891,0.389392891
781,0.383491926,0.383491926
782,0.271417232,0.271417232
783,0.156628679,0.156628679
784,0.039967602,0.039967602
785,0,0
786,0,0
787,0,0
788,0,0
789,0,0
790,0,0
791,0,0
792,0,0
793,0,0
794,0,0
795,0,0
796,0,0
797,0,0
798,0,0
799,0,0
800,0.013851238,0.013851238
801,0.053974398,0.053974398
802,0.099411899,0.099411899
803,0.287387362,0.287387362
804,0.263143689,0.263143689
805,0.263164855,0.263164855
806,0.248214465,0.248214465
807,0.144729937,0.144729937
808,0.036251449,0.036251449
809,0,0
810,0,0
811,0,0
812,0,0
813,0,0
814,0,0
815,0,0
816,0,0
817,0,0
818,0,0
819,0,0
820,0,0
821,0,0
822,0,0
823,0,0
824,0.021478415,0.021478415
825,0.107364224,0.107364224
826,0.312372191,0.312372191
827,0.324379175,0.324379175
828,0.375264449,0.375264449
829,0.354026509,0.354026509
830,0.194890788,0.194890788
831,0.121091956,0.121091956
832,0.037147789,0.037147789
833,0,0
834,0,0
835,0,0
836,0,0
837,0,0
838,0,0
839,0,0
840,0,0
841,0,0
842,0,0
843,0,0
844,0,0
845,0,0
846,0,0
847,0,0
848,0.023855933,0.023855933
849,0.141498655,0.141498655
850,0.124395909,0.124395909
851,0.179074089,0.179074089
852,0.203136002,0.203136002
853,0.064541942,0.064541942
854,0.035726837,0.035726837
855,0.056254848,0.056254848
856,0.003740941,0.003740941
857,0,0
858,0,0
859,0,0
860,0,0
861,0,0
862,0,0
863,0,0
864,0,0
865,0,0
866,0,0
867,0,0
868,0,0
869,0,0
870,0,0
871,0,0
872,0.012160025,0.012160025
873,0.044025429,0.044025429
874,0.056567021,0.056567021
875,0.046890473,0.046890473
876,0.033314357,0.033314357
877,0.035681049,0.035681049
878,0.033094953,0.033094953
879,0.021915896,0.021915896
880,0.005436865,0.005436865
881,0,0
882,0,0
883,0,0
884,0,0
885,0,0
886,0,0
887,0,0
888,0,0
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
896,0.013063289,0.013063289
897,0.023931008,0.023931008
898,0.108018121,0.108018121
899,0.21566482,0.21566482
900,0.291932237,0.291932237
901,0.124458056,0.124458056
902,0.062720554,0.062720554
903,0.146774832,0.146774832
904,0.061197094,0.061197094
905,0,0
906,0,0
907,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,0,0
919,0,0
920,0.067028228,0.067028228
921,0.156066478,0.156066478
922,0.104174727,0.104174727
923,0.275597774,0.275597774
924,0.404045413,0.404045413
925,0.444016283,0.444016283
926,0.234186763,0.234186763
927,0.224072605,0.224072605
928,0.084649348,0.084649348
929,0,0
930,0,0
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0,0
937,0,0
938,0,0
939,0,0
940,0,0
941,0,0
942,0,0
943,0,0
944,0.021340831,0.021340831
945,0.111469453,0.111469453
946,0.234508193,0.234508193
947,0.202756098,0.202756098
948,0.351510767,0.351510767
949,0.212071802,0.212071802
950,0.153060617,0.153060617
951,0.184684416,0.184684416
952,0.046723698,0.046723698
953,0,0
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,0,0
961,0,0
962,0,0
963,0,0
964,0,0
965,0,0
966,0,0
967,0,0
968,0.012648882,0.012648882
969,0.058107916,0.058107916
970,0.149437539,0.149437539
971,0.0744683,0.0744683
972,0.045433352,0.045433352
973,0.148649034,0.148649034
974,0.088913316,0.088913316
975,0.076689607,0.076689607
976,0.006641583,0.006641583
977,0,0
978,0,0
979,0,0
980,0,0
981,0,0
982,0,0
983,0,0
984,0,0
985,0,0
986,0,0
987,0,0
988,0,0
989,0,0
990,0,0
991,0,0
992,0.008965444,0.008965444
993,0.024157107,0.024157107
994,0.028544643,0.028544643
995,0.040061041,0.040061041
996,0.11873396,0.11873396
997,0.229090373,0.229090373
998,0.282237116,0.282237116
999,0.220816275,0.220816275
1000,0.075632046,0.075632046
1001,0,0
1002,0,0
1003,0,0
1004,0,0
1005,0,0
1006,0,0
1007,0,0
1008,0,0
1009,0,0
1010,0,0
1011,0,0
1012,0,0
1013,0,0
1014,0,0
1015,0,0
1016,0.021017735,0.021017735
1017,0.043699544,0.043699544
1018,0.05997972,0.05997972
1019,0.068933166,0.068933166
1020,0.088867843,0.088867843
1021,0.044294473,0.044294473
1022,0.028205555,0.028205555
1023,0.0594463,0.0594463
1024,0.04244306,0.04244306
1025,0.004304012,0.004304012
1026,0,0
1027,0,0
1028,0,0
1029,0,0
1030,0,0
1031,0,0
1032,0,0
1033,0,0
1034,0,0
1035,0,0
1036,0,0
1037,0,0
1038,0,0
1039,0,0
1040,0.025725381,0.025725381
1041,0.227652954,0.227652954
1042,0.272742942,0.272742942
1043,0.280776191,0.280776191
1044,0.350916573,0.350916573
1045,0.330103188,0.330103188
1046,0.209345644,0.209345644
1047,0.230534687,0.230534687
1048,0.10139884,0.10139884
1049,0.004195184,0.004195184
1050,0,0
1051,0,0
1052,0,0
1053,0,0
1054,0,0
1055,0,0
1056,0,0
1057,0,0
1058,0,0
1059,0,0
1060,0,0
1061,0,0
1062,0,0
1063,0,0
1064,0.013689637,0.013689637
1065,0.030081124,0.030081124
1066,0.039838385,0.039838385
1067,0.035589192,0.035589192
1068,0.032516602,0.032516602
1069,0.03135443,0.03135443
1070,0.023103247,0.023103247
1071,0.01727028,0.01727028
1072,0.010669569,0.010669569
1073,0.00063479,0.00063479
1074,0,0
1075,0,0
1076,0,0
1077,0,0
1078,0,0
1079,0,0
1080,0,0
1081,0,0
1082,0,0
1083,0,0
1084,0,0
1085,0,0
1086,0,0
1087,0.001231834,0.001231834
1088,0.029623878,0.029623878
1089,0.099755743,0.099755743
1090,0.318226999,0.318226999
1091,0.255952486,0.255952486
1092,0.208941943,0.208941943
1093,0.231392376,0.231392376
1094,0.369850875,0.369850875
1095,0.169544725,0.169544725
1096,0.046241126,0.046241126
1097,0.003676838,0.003676838
1098,0,0
1099,0,0
1100,0,0
1101,0,0
1102,0,0
1103,0,0
1104,0,0
1105,0,0
1106,0,0
1107,0,0
1108,0,0
1109,0,0
1110,0,0
1111,0.004106103,0.004106103
1112,0.095406331,0.095406331
1113,0.209190345,0.209190345
1114,0.375016369,0.375016369
1115,0.466809139,0.466809139
1116,0.48684312,0.48684312
1117,0.471688789,0.471688789
1118,0.387494663,0.387494663
1119,0.268803998,0.268803998
1120,0.100739025,0.100739025
1121,0.008307034,0.008307034
1122,0,0
1123,0,0
1124,0,0
1125,0,0
1126,0,0
1127,0,0
1128,0,0
1129,0,0
1130,0,0
1131,0,0
1132,0,0
1133,0,0
1134,0,0
1135,0.003013717,0.003013717
1136,0.021248544,0.021248544
1137,0.045416605,0.045416605
1138,0.077957332,0.077957332
1139,0.124956865,0.124956865
1140,0.136088315,0.136088315
1141,0.12833243,0.12833243
1142,0.171668314,0.171668314
1143,0.160377662,0.160377662
1144,0.037816843,0.037816843
1145,0.005550972,0.005550972
1146,0,0
1147,0,0
1148,0,0
1149,0,0
1150,0,0
1151,0,0
1152,0,0
1153,0,0
1154,0,0
1155,0,0
1156,0,0
1157,0,0
1158,0,0
1159,0.00122515,0.00122515
1160,0.043134806,0.043134806
1161,0.052804755,0.052804755
1162,0.055157996,0.055157996
1163,0.191636971,0.191636971
1164,0.175231795,0.175231795
1165,0.127911812,0.127911812
1166,0.170554878,0.170554878
1167,0.086605984,0.086605984
1168,0.078213613,0.078213613
1169,0.012891701,0.012891701
1170,0,0
1171,0,0
1172,0,0
1173,0,0
1174,0,0
1175,0,0
1176,0,0
1177,0,0
1178,0,0
1179,0,0
1180,0,0
1181,0,0
1182,0,0
1183,0.001197919,0.001197919
1184,0.05410955,0.05410955
1185,0.122153922,0.122153922
1186,0.144607698,0.144607698
1187,0.19122737,0.19122737
1188,0.372163527,0.372163527
1189,0.408511725,0.408511725
1190,0.094671397,0.094671397
1191,0.047173466,0.047173466
1192,0.031455776,0.031455776
1193,0.002424489,0.002424489
1194,0,0
1195,0,0
1196,0,0
1197,0,0
1198,0,0
1199,0,0
1200,0,0
1201,0,0
1202,0,0
1203,0,0
1204,0,0
1205,0,0
1206,0,0
1207,0.003143371,0.003143371
1208,0.027788339,0.027788339
1209,0.063324785,0.063324785
1210,0.086886182,0.086886182
1211,0.057283139,0.057283139
1212,0.046628196,0.046628196
1213,0.075600146,0.075600146
1214,0.274163394,0.274163394
1215,0.289406521,0.289406521
1216,0.122349285,0.122349285
1217,0.005583845,0.005583845
1218,0,0
1219,0,0
1220,0,0
1221,0,0
1222,0,0
1223,0,0
1224,0,0
1225,0,0
1226,0,0
1227,0,0
1228,0,0
1229,0,0
1230,0,0
1231,0.011281532,0.011281532
1232,0.125424485,0.125424485
1233,0.234873247,0.234873247
1234,0.408923183,0.408923183
1235,0.446794766,0.446794766
1236,0.365345248,0.365345248
1237,0.31066198,0.31066198
1238,0.332317494,0.332317494
1239,0.231209285,0.231209285
1240,0.113730401,0.113730401
1241,0.014030753,0.014030753
1242,0,0
1243,0,0
1244,0,0
1245,0,0
1246,0,0
1247,0,0
1248,0,0
1249,0,0
1250,0,0
1251,0,0
1252,0,0
1253,0,0
1254,0,0
1255,0.011975293,0.011975293
1256,0.130894699,0.130894699
1257,0.23550921,0.23550921
1258,0.399734234,0.399734234
1259,0.446672469,0.446672469
1260,0.26730505,0.26730505
1261,0.418862091,0.418862091
1262,0.241802164,0.241802164
1263,0.146070999,0.146070999
1264,0.103173506,0.103173506
1265,0.018988676,0.018988676
1266,0,0
1267,0,0
1268,0,0
1269,0,0
1270,0,0
1271,0,0
1272,0,0
1273,0,0
1274,0,0
1275,0,0
1276,0,0
1277,0,0
1278,0,0
1279,0.003115162,0.003115162
1280,0.036976892,0.036976892
1281,0.049228305,0.049228305
1282,0.087119075,0.087119075
1283,0.040996059,0.040996059
1284,0.040442698,0.040442698
1285,0.049363098,0.049363098
1286,0.02432021,0.02432021
1287,0.037663135,0.037663135
1288,0.013968041,0.013968041
1289,0.003154029,0.003154029
1290,0,0
1291,0,0
1292,0,0
1293,0,0
1294,0,0
1295,0,0
1296,0,0
1297,0,0
1298,0,0
1299,0,0
1300,0,0
1301,0,0
1302,0,0
1303,0.008528301,0.008528301
1304,0.161331589,0.161331589
1305,0.280259887,0.280259887
1306,0.43334517,0.43334517
1307,0.50701505,0.50701505
1308,0.204957605,0.204957605
1309,0.119985161,0.119985161
1310,0.038814951,0.038814951
1311,0.048836815,0.048836815
1312,0.022212489,0.022212489
1313,0.00626006,0.00626006
1314,0,0
1315,0,0
1316,0,0
1317,0,0
1318,0,0
1319,0,0
1320,0,0
1321,0,0
1322,0,0
1323,0,0
1324,0,0
1325,0,0
1326,0,0
1327,0.003697901,0.003697901
1328,0.070083888,0.070083888
1329,0.049416219,0.049416219
1330,0.098696907,0.098696907
1331,0.140701385,0.140701385
1332,0.337489557,0.337489557
1333,0.352352335,0.352352335
1334,0.336928281,0.336928281
1335,0.165662849,0.165662849
1336,0.088203046,0.088203046
1337,0.011693219,0.011693219
1338,0,0
1339,0,0
1340,0,0
1341,0,0
1342,0,0
1343,0,0
1344,0,0
1345,0,0
1346,0,0
1347,0,0
1348,0,0
1349,0,0
1350,0,0
1351,0.017352118,0.017352118
1352,0.156226166,0.156226166
1353,0.26162435,0.26162435
1354,0.431407178,0.431407178
1355,0.507722813,0.507722813
1356,0.435632245,0.435632245
1357,0.430564387,0.430564387
1358,0.236354414,0.236354414
1359,0.295667388,0.295667388
1360,0.153270212,0.153270212
1361,0.01884657,0.01884657
1362,0,0
1363,0,0
1364,0,0
1365,0,0
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,0,0
1371,0,0
1372,0,0
1373,0,0
1374,0,0
1375,0.002429921,0.002429921
1376,0.023214444,0.023214444
1377,0.10819161,0.10819161
1378,0.418688836,0.418688836
1379,0.322323164,0.322323164
1380,0.175406446,0.175406446
1381,0.108505842,0.108505842
1382,0.12263254,0.12263254
1383,0.206097401,0.206097401
1384,0.158425873,0.158425873
1385,0.020628738,0.020628738
1386,0,0
1387,0,0
1388,0,0
1389,0,0
1390,0,0
1391,0,0
1392,0,0
1393,0,0
1394,0,0
1395,0,0
1396,0,0
1397,0,0
1398,0,0
1399,0.004183285,0.004183285
1400,0.02409374,0.02409374
1401,0.038868291,0.038868291
1402,0.042202293,0.042202293
1403,0.043588096,0.043588096
1404,0.056554432,0.056554432
1405,0.07062041,0.07062041
1406,0.047792738,0.047792738
1407,0.034829165,0.034829165
1408,0.022501498,0.022501498
1409,0.004218283,0.004218283
1410,0,0
1411,0,0
1412,0,0
1413,0,0
1414,0,0
1415,0,0
1416,0,0
1417,0,0
1418,0,0
1419,0,0
1420,0,0
1421,0,0
1422,0,0
1423,0.024669109,0.024669109
1424,0.046811376,0.046811376
1425,0.05760772,0.05760772
1426,0.06461661,0.06461661
1427,0.105648917,0.105648917
1428,0.235907478,0.235907478
1429,0.113876798,0.113876798
1430,0.146665794,0.146665794
1431,0.181412209,0.181412209
1432,0.076787866,0.076787866
1433,0.019183711,0.019183711
1434,0,0
1435,0,0
1436,0,0
1437,0,0
1438,0,0
1439,0,0
1440,0,0
1441,0,0
1442,0,0
1443,0,0
1444,0,0
1445,0,0
1446,0,0
1447,0.011987714,0.011987714
1448,0.058910264,0.058910264
1449,0.225301402,0.225301402
1450,0.207702929,0.207702929
1451,0.232705199,0.232705199
1452,0,0
1453,0.095716089,0.095716089
1454,0.086704648,0.086704648
1455,0.035285151,0.035285151
1456,0.020351653,0.020351653
1457,0.004314365,0.004314365
1458,0,0
1459,0,0
1460,0,0
1461,0,0
1462,0,0
1463,0,0
1464,0,0
1465,0,0
1466,0,0
1467,0,0
1468,0,0
1469,0,0
1470,0,0
1471,0.042068742,0.042068742
1472,0.176031741,0.176031741
1473,0.32180274,0.32180274
1474,0.426512038,0.426512038
1475,0.314245647,0.314245647
1476,0,0
1477,0.080683481,0.080683481
1478,0.078073776,0.078073776
